artistID,artist_name,listener_count,total_listens,average_listens_per_listener,tag_assignment_count,top_tags,vibe_summary,popularity_tier,lastfm_url
2852,Jim Sturgess,7,2386,340.9,8,pop; across the universe soundtrack; cover; rock; sad; soundtrack; the beatles,high-energy; upbeat; cinematic,niche in sample,http://www.last.fm/music/Jim+Sturgess
2853,Thin Lizzy,15,6829,455.3,49,classic rock; hard rock; rock; 70s; 80s; heavy metal; 1008; album rock; all the best; best songs of the 70s,high-energy,niche in sample,http://www.last.fm/music/Thin+Lizzy
2854,Free,3,533,177.7,14,70s; rock; blues rock; classic rock; american beauty; best songs of the 70s; driving music; hard rock,high-energy; groove-led,niche in sample,http://www.last.fm/music/Free
2855,Cream,33,8561,259.4,57,classic rock; rock; 60s; blues; blues rock; psychedelic; 70s; hard rock; british; btvs,high-energy; groove-led,specialist favorite in sample,http://www.last.fm/music/Cream
2856,Night Ranger,1,30,30.0,16,80s; hair metal; rock; 1983; awesome; ballad; classic rock; essential ballads; glam metal; hard rock,high-energy,niche in sample,http://www.last.fm/music/Night+Ranger
2857,Donovan,8,906,113.3,38,folk; 60s; singer-songwriter; classic rock; psychedelic; 1965; 1966; 1968; 1969; acoustic,high-energy; story-driven,niche in sample,http://www.last.fm/music/Donovan
2858,Jace Everett,5,536,107.2,7,blues; country rock; neotraditional country; rock; seen live; soundtrack; true blood,high-energy; story-driven; groove-led; cinematic,niche in sample,http://www.last.fm/music/Jace+Everett
2859,Warrant,5,1432,286.4,21,hard rock; hair metal; 80s; heavy metal; 1989; 1990; 1992; 1995; 1996; classic rock,high-energy,niche in sample,http://www.last.fm/music/Warrant
2860,Jim Sturgess & Joe Anderson,1,23,23.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jim%2BSturgess%2B%2526%2BJoe%2BAnderson
2861,Rod Stewart,14,4468,319.1,52,classic rock; 70s; rock; singer-songwriter; 80s; pop; soft rock; 1982; 5 stars; adult contemporary,high-energy; upbeat; story-driven,niche in sample,http://www.last.fm/music/Rod+Stewart
2862,Dudley Taft,1,10,10.0,11,allboutguitar; ameribluesscene; american blues artist group; american blues scene; blueartistgroup; blues music; blues rock; german blues lovers; guitar; guitar karlsruhe,high-energy; groove-led,niche in sample,http://www.last.fm/music/Dudley+Taft
2863,Kirk Fletcher,1,4,4.0,0,,eclectic,niche in sample,http://www.last.fm/music/Kirk+Fletcher
2864,Stevie Ray Vaughan and Double Trouble,15,3074,204.9,37,blues rock; blues; guitar; 80s; classic rock; cover; instrumental; 1008; baixar; electric blues,high-energy; groove-led; cinematic,niche in sample,http://www.last.fm/music/Stevie+Ray+Vaughan+and+Double+Trouble
2865,Anders Osborne,1,3,3.0,1,barrelhouse covers,upbeat,niche in sample,http://www.last.fm/music/Anders+Osborne
2866,Curtis Salgado,1,3,3.0,0,,eclectic,niche in sample,http://www.last.fm/music/Curtis+Salgado
2867,Lance Lopez,1,3,3.0,1,american blues scene,groove-led,niche in sample,http://www.last.fm/music/Lance+Lopez
2868,Andy Egert Blues Band,1,3,3.0,0,,eclectic,niche in sample,http://www.last.fm/music/Andy+Egert+Blues+Band
2869,Canned Heat,3,275,91.7,10,blues rock; blues; classic rock; 60s; barrelhouse covers; rock,high-energy; upbeat; groove-led,niche in sample,http://www.last.fm/music/Canned+Heat
2870,Jeff Beck with Terry Bozzio and Tony Hymas,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jeff+Beck+with+Terry+Bozzio+and+Tony+Hymas
2871,Rory Gallagher,8,5035,629.4,16,blues rock; blues; 70s; classic rock; guitar; guitar virtuoso; rock,high-energy; groove-led,niche in sample,http://www.last.fm/music/Rory+Gallagher
2872,Tab Benoit,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Tab+Benoit
2873,Joe Bonamassa,8,2592,324.0,20,blues rock; blues; rock; blues guitar; electric blues; guitar; guitar blues; instrumental; instrumental blues; neo blues,high-energy; groove-led; cinematic,niche in sample,http://www.last.fm/music/Joe+Bonamassa
2874,Eric Jerardi,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Eric+Jerardi
2875,Rusty Zinn,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Rusty+Zinn
2876,Ann Rabson,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Ann+Rabson
2877,Wes Jeans,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Wes+Jeans
2878,Finis Tasby,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Finis+Tasby
2879,Ace Moreland,1,2,2.0,1,blues,groove-led,niche in sample,http://www.last.fm/music/Ace+Moreland
2880,The Beat Daddys,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Beat+Daddys
2881,Texas Red,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Texas+Red
2882,Devon Allman's Honeytribe,1,2,2.0,2,ameribluesscene; blueartistgroup,groove-led,niche in sample,http://www.last.fm/music/Devon+Allman%27s+Honeytribe
2883,John Mayall & The Bluesbreakers Featuring Buddy Guy,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/John%2BMayall%2B%2526%2BThe%2BBluesbreakers%2BFeaturing%2BBuddy%2BGuy
2884,MORBLUS - Funky Blues Band,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/MORBLUS+-+Funky+Blues+Band
2885,John Lyons Band,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/John+Lyons+Band
2886,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,1,2,2.0,4,ameribluesscene; american blues scene; guitar; guitar karlsruhe,groove-led,niche in sample,http://www.last.fm/music/The%2BVaughan%2BBrothers%253BStevie%2BRay%2BVaughan%253BJimmy%2BVaughan
2887,Dennis Gruenling,1,2,2.0,3,harmonica blues; blues,groove-led,niche in sample,http://www.last.fm/music/Dennis+Gruenling
2888,"Elvin Bishop, George Thorogood",1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Elvin+Bishop%2C+George+Thorogood
2889,Chris Dair,1,2,2.0,4,american blues artist group; american blues scene; blueartistgroup; dudley taft,groove-led,niche in sample,http://www.last.fm/music/Chris+Dair
2890,Rod Piazza & The Blues Instigators,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Rod%2BPiazza%2B%2526%2BThe%2BBlues%2BInstigators
2891,Bobby Greenshoes Parker,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Bobby+Greenshoes+Parker
2892,GT & The Bandits,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/GT%2B%2526%2BThe%2BBandits
2893,Van Morrison,14,4616,329.7,50,classic rock; 70s; blues; folk; singer-songwriter; 1967; 1970; acoustic; adult contemporary; album rock,high-energy; story-driven; groove-led,niche in sample,http://www.last.fm/music/Van+Morrison
2894,Buddy Guy,10,3015,301.5,28,blues; chicago blues; guitar; blues rock; classic rock; blue; bluesrock; electric blues; rock; soul,high-energy; groove-led,niche in sample,http://www.last.fm/music/Buddy+Guy
2895,Peter Green,2,41,20.5,5,blues; blues rock; guitar blues; instrumental; instrumental blues,high-energy; groove-led; cinematic,niche in sample,http://www.last.fm/music/Peter+Green
2896,Albert Collins,8,1307,163.4,6,blues; blues rock; barrelhouse covers; guitar,high-energy; upbeat; groove-led,niche in sample,http://www.last.fm/music/Albert+Collins
2897,Tutu Jones,1,1,1.0,0,,eclectic,niche in sample,http://www.last.fm/music/Tutu+Jones
2898,Humble Pie,3,3245,1081.7,11,classic rock; 70s; blues rock; hard rock; rock,high-energy; groove-led,niche in sample,http://www.last.fm/music/Humble+Pie
2899,The Animals,11,1941,176.5,54,classic rock; 60s; british; rock; blues rock; british invasion; blues; oldies; 1964; 1966,high-energy; groove-led,niche in sample,http://www.last.fm/music/The+Animals
2900,Shakin' Stevens,2,45,22.5,4,christmas; 1981; wales,eclectic,niche in sample,http://www.last.fm/music/Shakin%27+Stevens
2901,ZZ Top,25,7144,285.8,68,classic rock; rock; hard rock; blues rock; southern rock; 80s; 1008; 70s; american; blues,high-energy; groove-led,specialist favorite in sample,http://www.last.fm/music/ZZ+Top
2902,Buddy Holly,16,10801,675.1,29,rock and roll; 50s; rockabilly; classic rock; oldies; rock n roll; 1950s; 50's; american; best songs in the world,high-energy,specialist favorite in sample,http://www.last.fm/music/Buddy+Holly
2903,Chino XL,2,1211,605.5,3,beast; black music 4 black ppl listened 2 by white hipsters; freestyle,eclectic,niche in sample,http://www.last.fm/music/Chino+XL
2904,Stack Bundles,2,2223,1111.5,17,awesome; banger; beast; catchy; cool; crazy; dope; fiya; freestyle; good shit,eclectic,niche in sample,http://www.last.fm/music/Stack+Bundles
2905,P. Diddy,4,1415,353.8,17,hip-hop; hip hop; rap; rnb; american; beyonce; chill; female vocalist; kiley dean; madonna,groove-led; chill; beat-focused; vocal-forward,niche in sample,http://www.last.fm/music/P.+Diddy
2906,"Royce da 5'9""",8,11042,1380.3,39,assertive; awesome; beast; best rapper alive; catchy; classic; cool; crazy; dope; dope cut,beat-focused,specialist favorite in sample,http://www.last.fm/music/Royce+da+5%279%22
2907,Redman,5,2578,515.6,29,rap; 90s; awesome; banger; beast; catchy; cool; crazy; dope; dope cut,beat-focused,niche in sample,http://www.last.fm/music/Redman
2908,Large Professor,1,569,569.0,1,underground hip-hop,eclectic,niche in sample,http://www.last.fm/music/Large+Professor
2909,Canibus,4,1261,315.3,13,black music 4 black ppl listened 2 by white hipsters; dope; hilarious; lyricism; neat; nice; phat; poignant; the good stuff; the truth,eclectic,niche in sample,http://www.last.fm/music/Canibus
2910,Cam'ron,3,1810,603.3,20,hip-hop; awesome; catchy; cool; dipset; dope cut; favorite; humor; new york shit; nice,eclectic,niche in sample,http://www.last.fm/music/Cam%27ron
2911,EPMD,1,438,438.0,11,new york; old school; rap; egzamin; hip hop/rap; hip-hop; pioneer; underground hip-hop,beat-focused,niche in sample,http://www.last.fm/music/EPMD
2912,Aries Spears,1,434,434.0,0,,eclectic,niche in sample,http://www.last.fm/music/Aries+Spears
2913,Joe Budden,4,2934,733.5,17,cool; crazy; east coast rap; favorite; great lyricists; hip hop; hip-hop; mean; phat; poignant,beat-focused,niche in sample,http://www.last.fm/music/Joe+Budden
2914,Ras Kass,2,406,203.0,3,sweet; underground; underground hip-hop,eclectic,niche in sample,http://www.last.fm/music/Ras+Kass
2915,Kool G Rap,3,1745,581.7,27,awesome; banger; beast; black music 4 black ppl listened 2 by white hipsters; catchy; classic; dope; egzamin; favorite; fiya,eclectic,niche in sample,http://www.last.fm/music/Kool+G+Rap
2916,Lloyd Banks,7,12200,1742.9,24,banger; beast; classic; cool; dope; dope cut; east coast rap; excellence; favorite; fiya,beat-focused,specialist favorite in sample,http://www.last.fm/music/Lloyd+Banks
2917,The Diplomats,1,295,295.0,17,hip-hop; rap; awesome; banger; beast; cool; dipset; dope; favorite; good shit,beat-focused,niche in sample,http://www.last.fm/music/The+Diplomats
2918,KMD,1,294,294.0,2,hip-hop; rap,beat-focused,niche in sample,http://www.last.fm/music/KMD
2919,Busta Rhymes,11,28020,2547.3,51,hip-hop; rap; hip hop; 00s; american; gangsta rap; 2008; 90s; bubba sparxxx; chill,chill; beat-focused,specialist favorite in sample,http://www.last.fm/music/Busta+Rhymes
2920,Juelz Santana & Lil Wayne,1,267,267.0,0,,eclectic,niche in sample,http://www.last.fm/music/Juelz%2BSantana%2B%2526%2BLil%2BWayne
2921,Ghostface Killah,16,5630,351.9,26,hip-hop; awesome; banger; beast; crazy; dope cut; east coast rap; ghostface killah; hard; hardcore rap,high-energy; beat-focused,niche in sample,http://www.last.fm/music/Ghostface+Killah
2922,LL Cool J,3,1914,638.0,28,hip-hop; rap; 80s; aaliyah; american; bubba sparxxx; california; ginuwine; hip hop; justin timberlake,beat-focused,niche in sample,http://www.last.fm/music/LL+Cool+J
2923,Lupe Fiasco,24,9223,384.3,44,hip-hop; rap; favorite; hip hop; underground hip-hop; american; catchy; classic; dope; egzamin,beat-focused,niche in sample,http://www.last.fm/music/Lupe+Fiasco
2924,G-Unit,6,17523,2920.5,11,banger; crazy; dope; favorite; fiya; freestyle; g-unit; gangsta rap; hard; mean,beat-focused,specialist favorite in sample,http://www.last.fm/music/G-Unit
2925,O.C.,1,184,184.0,5,cool; east coast rap; favorite; new york; underground hip-hop,beat-focused,niche in sample,http://www.last.fm/music/O.C.
2926,Main Source,1,180,180.0,0,,eclectic,niche in sample,http://www.last.fm/music/Main+Source
2927,Jadakiss,3,3448,1149.3,22,rap; assertive; d-block; dope; freestyle; hard; hip-hop; humor; ill; new york shit,beat-focused,niche in sample,http://www.last.fm/music/Jadakiss
2928,Uncle Murda,1,170,170.0,0,,eclectic,niche in sample,http://www.last.fm/music/Uncle+Murda
2929,Eric B. & Rakim,1,161,161.0,7,80s; 90s; egzamin; nice beat; the wicked messenger; this is good,eclectic,niche in sample,http://www.last.fm/music/Eric%2BB.%2B%2526%2BRakim
2930,Big Punisher,6,1870,311.7,19,assertive; classic; cool; crazy; favorite; great lyricists; hip hop/rap; ill; lyricism; new york,beat-focused,niche in sample,http://www.last.fm/music/Big+Punisher
2931,Talib Kweli,7,3659,522.7,40,hip-hop; rap; cool; alternative hip-hop; awsome; best; black music 4 black ppl listened 2 by white hipsters; brooklyn; chillout; classic,chill; indie/alternative; beat-focused,niche in sample,http://www.last.fm/music/Talib+Kweli
2932,Skee-Lo,1,134,134.0,1,rap,beat-focused,niche in sample,http://www.last.fm/music/Skee-Lo
2933,Five Star,2,823,411.5,8,80s; alternative rock; dance; mellow; new wave; pop,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/Five+Star
2934,Milk Inc.,3,1493,497.7,27,dance; female vocalists; trance; vocal trance; 00's; 00s; all time hit; catchy; club; dance - trance,upbeat; vocal-forward,niche in sample,http://www.last.fm/music/Milk+Inc.
2935,Iris,7,1859,265.6,16,synthpop; electronic; futurepop; rock; alternative; seen live; slovene; slovenian; succulent 3s,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/Iris
2936,A Flock of Seagulls,18,5399,299.9,78,80s; new wave; synthpop; new romantic; pop; british; 80's; alternative; electronic; english,upbeat; indie/alternative,niche in sample,http://www.last.fm/music/A+Flock+of+Seagulls
2937,Naked Eyes,8,1447,180.9,21,new wave; 80s; pop; synth pop; 80s i like; british; miserable; my favorites; new romantic; new romantics,upbeat,niche in sample,http://www.last.fm/music/Naked+Eyes
2938,Echo & The Bunnymen,29,11388,392.7,113,post-punk; 80s; new wave; alternative; british; indie; 70s; 90s; rock; 00s,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Echo%2B%2526%2BThe%2BBunnymen
2939,JLS,11,5176,470.5,24,heavy metal; pop; x factor; addictive; boybands; dance; dominican; dominican metal; electro; electronic,high-energy; upbeat,niche in sample,http://www.last.fm/music/JLS
2940,Dead by April,21,33037,1573.2,56,metalcore; melodic death metal; metal; modern metal; pop metal; <3; hard rock; love; rock; alternative,high-energy; upbeat; indie/alternative; dark,specialist favorite in sample,http://www.last.fm/music/Dead+by+April
2941,Hinder,16,7042,440.1,39,rock; alternative; alternative rock; hard rock; awesome; ballad; cool; f4nt4stic; heavy metal; inlove,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Hinder
2942,Kiana,1,653,653.0,0,,eclectic,niche in sample,http://www.last.fm/music/Kiana
2943,Twisted Method,1,642,642.0,1,nu metal,high-energy,niche in sample,http://www.last.fm/music/Twisted+Method
2944,Machinae Supremacy,9,9290,1032.2,15,electronic; heavy metal; metal; sid metal; free music worth paying for; industrial metal; power metal; progressive metal; swedish,high-energy; upbeat,niche in sample,http://www.last.fm/music/Machinae+Supremacy
2945,Dommin,4,2489,622.3,9,alternative metal; gothic; gothic rock; alternative rock; male vocalists; soundtrack,high-energy; indie/alternative; cinematic; dark; vocal-forward,niche in sample,http://www.last.fm/music/Dommin
2946,Tread,1,380,380.0,5,alternative metal; metal; metalcore; progressive; techno,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/Tread
2947,Destrophy,1,372,372.0,3,alternative metal; hard rock; seen live,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Destrophy
2948,Engel,1,364,364.0,6,melodic death metal; metalcore; industrial metal; metal,high-energy; dark,niche in sample,http://www.last.fm/music/Engel
2949,Saidian,1,352,352.0,4,german metal; melodic metal; power metal; progressive metal,high-energy,niche in sample,http://www.last.fm/music/Saidian
2950,Blowsight,1,346,346.0,4,alternative metal; alternative rock; hard rock; nu metal,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Blowsight
2951,All Ends,2,493,246.5,4,alternative metal; female fronted metal; female vocalist; gothic metal,high-energy; indie/alternative; dark; vocal-forward,niche in sample,http://www.last.fm/music/All+Ends
2952,Azam Ali,5,977,195.4,13,world; ethereal; ethnic; ezbeni; gothic; muslim; new age; winds of soul,groove-led; chill; dark,niche in sample,http://www.last.fm/music/Azam+Ali
2953,myGRAIN,2,1011,505.5,1,melodic death metal,high-energy; dark,niche in sample,http://www.last.fm/music/myGRAIN
2954,Ambeon,3,953,317.7,7,gothic metal; ambient; female fronted metal; female vocalists; progressive metal; progressive rock,high-energy; chill; dark; vocal-forward,niche in sample,http://www.last.fm/music/Ambeon
2955,Bury Your Dead,3,891,297.0,11,hardcore; metalcore; beatdown; hardcore punk; metal; straight edge,high-energy,niche in sample,http://www.last.fm/music/Bury+Your+Dead
2956,Adema,20,6600,330.0,30,nu metal; alternative rock; rock; metal; nu-metal; acoustic; adema; alternative; alternative metal; hard rock,high-energy; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/Adema
2957,Queen of the damned ost,1,235,235.0,0,,eclectic,niche in sample,http://www.last.fm/music/Queen+of+the+damned+ost
2958,The Cyan Velvet Project,1,229,229.0,4,finnish; gothic metal; industrial metal; metal,high-energy; dark,niche in sample,http://www.last.fm/music/The+Cyan+Velvet+Project
2959,Eyes Set to Kill,23,16561,720.0,52,post-hardcore; screamo; emocore; female vocalist; hardcore; female vocalists; acoustic; female; melodic hardcore; metal,high-energy; story-driven; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Eyes+Set+to+Kill
2960,Renegade Five,2,336,168.0,0,,eclectic,niche in sample,http://www.last.fm/music/Renegade+Five
2961,Pain,17,12451,732.4,21,industrial metal; metal; industrial; industrial rock; pain; prejebeno; swedish metal,high-energy,specialist favorite in sample,http://www.last.fm/music/Pain
2962,Devin Townsend Project,9,5712,634.7,6,progressive rock; alternative; ambient; dark ambient; progressive metal,high-energy; chill; indie/alternative; dark,niche in sample,http://www.last.fm/music/Devin+Townsend+Project
2963,Norther,13,12723,978.7,18,melodic death metal; death metal; finnish; power metal,high-energy; dark,specialist favorite in sample,http://www.last.fm/music/Norther
2964,Strapping Young Lad,8,2307,288.4,16,industrial metal; progressive metal; best songs of music i already own; death metal; faves; favourite songs; i am canadian; industrial; olimpo dei migliori; orgasmo,high-energy; dark,niche in sample,http://www.last.fm/music/Strapping+Young+Lad
2965,The Devin Townsend Band,2,853,426.5,1,progressive metal,high-energy,niche in sample,http://www.last.fm/music/The+Devin+Townsend+Band
2966,Insomnium,9,4270,474.4,16,melodic death metal; death metal; finnish; finnish death metal; finnish metal; metal; progressive melodic death metal,high-energy; dark,niche in sample,http://www.last.fm/music/Insomnium
2967,Murderdolls,7,2554,364.9,23,metal; horror punk; rock; punk; alternative; horrorpunk; prejebeno; punk rock; shock rock,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Murderdolls
2968,Elias Viljanen,1,213,213.0,0,,eclectic,niche in sample,http://www.last.fm/music/Elias+Viljanen
2969,Wintersun,7,1993,284.7,16,melodic death metal; finnish; baixar; extreme majestic technical epic melodic metal; folk metal; metal; music that makes your head explode of amazement; music to slay dragons to; viking metal,high-energy; story-driven; dark,niche in sample,http://www.last.fm/music/Wintersun
2970,Hypocrisy,16,5933,370.8,20,death metal; melodic death metal; metal; baixar; prejebeno; seen live; swedish melodic death metal,high-energy; dark,niche in sample,http://www.last.fm/music/Hypocrisy
2971,Animals as Leaders,5,2679,535.8,17,progressive metal; experimental; instrumental; djent; math metal; electronic; post-metal; progressive,high-energy; upbeat; cinematic,niche in sample,http://www.last.fm/music/Animals+as+Leaders
2972,Star One,3,1122,374.0,10,progressive metal; arjen anthony lucassen; driving music; progressive rock; rock opera; space metal,high-energy,niche in sample,http://www.last.fm/music/Star+One
2973,Dokken,11,6465,587.7,23,80s; hair metal; hard rock; glam rock; heavy metal; rock; 1983; classic rock; glam metal; metal,high-energy,niche in sample,http://www.last.fm/music/Dokken
2974,Skyfire,2,1966,983.0,10,melodic death metal; swedish; brutal death metal; death metal; tech - prog death; technical death metal,high-energy; dark,niche in sample,http://www.last.fm/music/Skyfire
2975,Firewind,9,1288,143.1,10,power metal; heavy metal; melodic power metal; metal; progressive metal,high-energy,niche in sample,http://www.last.fm/music/Firewind
2976,Chamillionaire,7,3586,512.3,9,rap; hip-hop; chamillionaire; dirty south; gangsta rap; hip hop,beat-focused,niche in sample,http://www.last.fm/music/Chamillionaire
2977,Kris Allen,35,23824,680.7,47,american idol; male vocalists; pop; singer-songwriter; acoustic; alternative; rock; soft rock; acoustic rock; alternative rock,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Kris+Allen
2978,Dead by Sunrise,8,7649,956.1,10,alternative rock; rock; alternative; male vocalists; nu metal,high-energy; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/Dead+by+Sunrise
2979,Jessica Andrews,1,24,24.0,7,classic country; country; country ladies; female vocalists; great song; my favorite; singer-songwriter,story-driven; vocal-forward,niche in sample,http://www.last.fm/music/Jessica+Andrews
2980,Cassie Steele,3,326,108.7,0,,eclectic,niche in sample,http://www.last.fm/music/Cassie+Steele
2981,Christina Perri,8,2129,266.1,11,rock; alternative; female vocalists; greatest hits; indie pop; love; love at first listen; perfect; pop; singer-songwriter,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/Christina+Perri
2982,The Band Perry,8,4800,600.0,6,country; country pop; female vocalist; new country; perfect lyrics,upbeat; story-driven; vocal-forward,niche in sample,http://www.last.fm/music/The+Band+Perry
2983,Detonautas Roque Clube,13,9192,707.1,16,alternative; pop rock; rock; acoustic; acoustic rock; alternative rock; brasil; brazilian; hardcore; rock brasil,high-energy; upbeat; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/Detonautas+Roque+Clube
2984,Claudia Leitte,16,8219,513.7,33,pop; axe; brazilian; female vocalists; mpb; <3; bahia; brasil; brazil; carnaval,upbeat; vocal-forward,niche in sample,http://www.last.fm/music/Claudia+Leitte
2985,Hannah Montana ft. Jonas Brothers,1,66,66.0,0,,eclectic,niche in sample,http://www.last.fm/music/Hannah+Montana+ft.+Jonas+Brothers
2986,Rosa De Saron,11,2359,214.5,11,rock; alternative; pop rock; acoustic; brazilian; christian rock; hard rock,high-energy; upbeat; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/Rosa+De+Saron
2987,HEVO84,13,4284,329.5,8,emocore; rock; alternative; emotional hardcore; hc; pop,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/HEVO84
2988,Maria Gadú,18,3225,179.2,14,mpb; female vocalists; brazilian; brasil; brazil; cover; latin; soul,groove-led; vocal-forward,niche in sample,http://www.last.fm/music/Maria+Gad%C3%BA
2989,Rihanna (feat. Drake),1,28,28.0,0,,eclectic,niche in sample,http://www.last.fm/music/Rihanna+%28feat.+Drake%29
2990,Shontelle,24,8727,363.6,10,rnb; 2010; ciara; dance; female artists; female vocalists; hip-hop; pop; reggae,upbeat; groove-led; vocal-forward,niche in sample,http://www.last.fm/music/Shontelle
2991,Fats Waller,1,33,33.0,3,funny; jazz; piano,groove-led,niche in sample,http://www.last.fm/music/Fats+Waller
2992,Bix Beiderbecke,1,28,28.0,0,,eclectic,niche in sample,http://www.last.fm/music/Bix+Beiderbecke
2993,Lionel Hampton,1,23,23.0,2,jive; swing,eclectic,niche in sample,http://www.last.fm/music/Lionel+Hampton
2994,Sidney Bechet,1,22,22.0,0,,eclectic,niche in sample,http://www.last.fm/music/Sidney+Bechet
2995,Chick Webb,1,22,22.0,0,,eclectic,niche in sample,http://www.last.fm/music/Chick+Webb
2996,Uncle Dave Macon,1,21,21.0,2,country; folk,story-driven,niche in sample,http://www.last.fm/music/Uncle+Dave+Macon
2997,Charlie Christian,1,20,20.0,0,,eclectic,niche in sample,http://www.last.fm/music/Charlie+Christian
2998,Slim Gaillard,1,20,20.0,0,,eclectic,niche in sample,http://www.last.fm/music/Slim+Gaillard
2999,Wynonie Harris,2,160,80.0,1,swing,eclectic,niche in sample,http://www.last.fm/music/Wynonie+Harris
3000,Doc Watson,1,19,19.0,10,folk; 70s; acoustic; alt-country; americana; bluegrass; country; folk - folkrock - altcountry; traditional country,high-energy; story-driven,niche in sample,http://www.last.fm/music/Doc+Watson
3001,The Carter Family,2,26,13.0,8,carter family; country gospel; female vocalists; female vocals; folk - folkrock - altcountry; old time; old time country; traditional country,high-energy; story-driven; vocal-forward,niche in sample,http://www.last.fm/music/The+Carter+Family
3002,Fletcher Henderson,1,17,17.0,0,,eclectic,niche in sample,http://www.last.fm/music/Fletcher+Henderson
3003,Duke Ellington,6,1358,226.3,29,jazz; piano; big band; blues; 30s; american; bebop; composer; genius; instrumental,groove-led; cinematic,niche in sample,http://www.last.fm/music/Duke+Ellington
3004,Sonny Rollins,3,243,81.0,25,jazz; bebop; saxophone; chillout; classic; composer; cool; hard bop; instrumental; jazz sax,groove-led; chill; cinematic,niche in sample,http://www.last.fm/music/Sonny+Rollins
3005,Louis Jordan,1,16,16.0,2,jazz; jive,groove-led,niche in sample,http://www.last.fm/music/Louis+Jordan
3006,Slim & Slam,1,16,16.0,0,,eclectic,niche in sample,http://www.last.fm/music/Slim%2B%2526%2BSlam
3007,Iftin,1,16,16.0,0,,eclectic,niche in sample,http://www.last.fm/music/Iftin
3008,Cab Calloway,1,15,15.0,7,jazz; 30s; best songs of 1900 to 1950; jive; novelty; swing,groove-led,niche in sample,http://www.last.fm/music/Cab+Calloway
3009,Jack Teagarden,1,15,15.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jack+Teagarden
3010,Drum Rudiments,1,15,15.0,0,,eclectic,niche in sample,http://www.last.fm/music/Drum+Rudiments
3011,The Stooges,11,3042,276.5,35,punk; 70s; proto-punk; garage rock; 60s; hard rock; rock; album rock; american; apocalyptic,high-energy,niche in sample,http://www.last.fm/music/The+Stooges
3012,Count Basie,2,542,271.0,15,jazz; big band; swing; blues; dance; happy; instrumental; leader; piano; pioneer,upbeat; groove-led; cinematic,niche in sample,http://www.last.fm/music/Count+Basie
3013,Jimmie Lunceford,1,14,14.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jimmie+Lunceford
3014,Milton,1,14,14.0,0,,eclectic,niche in sample,http://www.last.fm/music/Milton
3015,Benny Goodman,2,350,175.0,8,jazz; 30s; american; big band; old; swing; swing jazz,groove-led,niche in sample,http://www.last.fm/music/Benny+Goodman
3016,Jimmie Rodgers,1,14,14.0,6,50s; americana; country; folk; old time country; traditional country,story-driven,niche in sample,http://www.last.fm/music/Jimmie+Rodgers
3017,Eddie Bo,1,14,14.0,2,gospel of shawn; soul,groove-led,niche in sample,http://www.last.fm/music/Eddie+Bo
3018,Botswana Music Guitar,1,14,14.0,0,,eclectic,niche in sample,http://www.last.fm/music/Botswana+Music+Guitar
3019,Louis Armstrong,11,4755,432.3,44,jazz; 50s; blues; legend; swing; 1950s; 1964; 60s; american; american jazz,groove-led,niche in sample,http://www.last.fm/music/Louis+Armstrong
