artistID,artist_name,listener_count,total_listens,average_listens_per_listener,tag_assignment_count,top_tags,vibe_summary,popularity_tier,lastfm_url
715,R.E.M.,96,55137,574.3,154,rock; 90s; alternative rock; alternative; indie; 80s; classic rock; american; indie rock; male vocalists,high-energy; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/R.E.M.
320,Fergie,96,26323,274.2,92,pop; rnb; dance; female vocalists; hip-hop; hip hop; female; american; female vocalist; <3,upbeat; groove-led; beat-focused; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Fergie
455,Backstreet Boys,95,153101,1611.6,128,pop; 90s; boybands; male vocalists; seen live; boyband; backstreet boys; bsb; love; american,upbeat; vocal-forward,broadly popular in sample,http://www.last.fm/music/Backstreet+Boys
439,Los Hermanos,95,100819,1061.3,91,brazilian; mpb; rock; alternative rock; brasil; indie; alternative; acoustic; brazil; brazilian rock,high-energy; story-driven; indie/alternative,well represented in sample,http://www.last.fm/music/Los+Hermanos
1244,Elvis Presley,95,76175,801.8,201,classic rock; oldies; rock; rock n roll; rock and roll; 60s; pop; soundtrack; 50s; covers,high-energy; upbeat; cinematic,well represented in sample,http://www.last.fm/music/Elvis+Presley
1116,Incubus,95,64897,683.1,100,rock; alternative rock; alternative; indie; 90s; american; funk; chillout; favorite songs; 90s rock,high-energy; groove-led; chill; indie/alternative,well represented in sample,http://www.last.fm/music/Incubus
1001,Pet Shop Boys,93,91869,987.8,255,80s; electronic; synthpop; pop; new wave; british; synth pop; 90s; dance; cover,upbeat,well represented in sample,http://www.last.fm/music/Pet+Shop+Boys
3057,Regina Spektor,92,65641,713.5,160,female vocalists; indie; piano; alternative; singer-songwriter; folk; american; anti-folk; beautiful; chillout,story-driven; chill; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/Regina+Spektor
562,The Who,92,58438,635.2,173,classic rock; rock; hard rock; british; 60s; 70s; mod; progressive rock; uk; epic,high-energy,well represented in sample,http://www.last.fm/music/The+Who
857,The Clash,92,33757,366.9,167,punk; punk rock; rock; british; classic rock; 80s; 70s; uk; cover; post-punk,high-energy,specialist favorite in sample,http://www.last.fm/music/The+Clash
285,Janet Jackson,91,120665,1326.0,191,pop; rnb; female vocalists; dance; soul; 90s; 80s; sexy; female; female vocalist,upbeat; groove-led; vocal-forward,well represented in sample,http://www.last.fm/music/Janet+Jackson
536,Good Charlotte,91,70828,778.3,116,punk rock; rock; pop punk; punk; alternative; male vocalists; alternative rock; pop rock; good charlotte; catchy,high-energy; upbeat; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/Good+Charlotte
1243,Mika,91,53918,592.5,137,pop; electronic; british; britpop; alternative; dance; singer-songwriter; male vocalists; happy; mika,upbeat; story-driven; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/Mika
2346,Aerosmith,91,44878,493.2,160,hard rock; classic rock; rock; 80s; 70s; 90s; american; soundtrack; alternative; classic,high-energy; indie/alternative; cinematic,specialist favorite in sample,http://www.last.fm/music/Aerosmith
468,Usher,91,44673,490.9,106,rnb; dance; hip-hop; soul; hip hop; rap; pop; male vocalists; usher; 90s,upbeat; groove-led; beat-focused; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Usher
290,Jordin Sparks,89,72962,819.8,75,pop; rnb; american idol; female vocalists; jordin sparks; amazing; ballad; <3; american; american idol 6,upbeat; groove-led; vocal-forward,well represented in sample,http://www.last.fm/music/Jordin+Sparks
488,Three Days Grace,89,68306,767.5,94,alternative rock; rock; alternative; hard rock; metal; canadian; alternative metal; male vocalists; post-grunge; three days grace,high-energy; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/Three+Days+Grace
969,Kasabian,89,47200,530.3,131,indie; indie rock; alternative; rock; british; alternative rock; britpop; electronic; seen live; 00s,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Kasabian
691,Owl City,89,36911,414.7,114,electronic; indie; electronica; powerpop; pop; male vocalists; synthpop; amazing; <3; alternative,upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Owl+City
526,La Roux,89,34090,383.0,85,dance; electronic; electropop; synthpop; female vocalists; indie; indietronica; british; pop; <3,upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/La+Roux
1239,Weezer,88,32136,365.2,139,rock; alternative; alternative rock; indie rock; indie; 90s; 00s; american; awesome; california,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Weezer
1037,Nicki Minaj,87,53353,613.3,50,hip-hop; rap; sexy; rnb; hip hop; female vocalists; beautiful; catchy; dance; duet,upbeat; groove-led; beat-focused; vocal-forward,well represented in sample,http://www.last.fm/music/Nicki+Minaj
542,Pitty,87,50241,577.5,62,rock; female vocalists; alternative rock; brazilian; pitty; pop rock; brazilian rock; punk; alternative; brasil,high-energy; upbeat; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/Pitty
1358,Judas Priest,86,45672,531.1,139,heavy metal; hard rock; metal; classic rock; nwobhm; 80s; 70s; speed metal; as; hard,high-energy,specialist favorite in sample,http://www.last.fm/music/Judas+Priest
481,Simple Plan,86,44240,514.4,173,punk rock; rock; pop punk; punk; <3; emo; alternative; alternative rock; awesome; favorites,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Simple+Plan
2521,Robyn,85,63510,747.2,81,pop; electronic; dance; female vocalists; swedish; electropop; sexy; 2008; female vocalist; 2007,upbeat; vocal-forward,well represented in sample,http://www.last.fm/music/Robyn
1406,The Offspring,85,58965,693.7,105,punk; punk rock; rock; 90s; alternative; alternative rock; american; pop punk; hard rock; 1994,high-energy; upbeat; indie/alternative,well represented in sample,http://www.last.fm/music/The+Offspring
70,Moby,85,44852,527.7,219,electronic; ambient; chillout; alternative; electronica; dance; indie; instrumental; pop; rock,high-energy; upbeat; chill; indie/alternative; cinematic,specialist favorite in sample,http://www.last.fm/music/Moby
210,Bloc Party,85,37500,441.2,121,indie; indie rock; rock; alternative; british; britpop; seen live; <3; 00s; aana,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Bloc+Party
951,Bon Jovi,84,43252,514.9,176,rock; 80s; hard rock; classic rock; hair metal; 90s; glam metal; pop rock; love; pop,high-energy; upbeat,specialist favorite in sample,http://www.last.fm/music/Bon+Jovi
206,Beck,84,37576,447.3,170,alternative; indie; rock; singer-songwriter; electronic; alternative rock; experimental; folk; cover; seen live,high-energy; upbeat; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Beck
1186,Sum 41,83,55683,670.9,89,punk rock; punk; pop punk; rock; alternative; alternative rock; canadian; gossip girl; a piece of me; acoustic rock,high-energy; upbeat; story-driven; indie/alternative,well represented in sample,http://www.last.fm/music/Sum+41
172,Garbage,83,46606,561.5,172,rock; alternative; alternative rock; female vocalists; indie; 90s; grunge; james bond; singer-songwriter; soundtrack,high-energy; story-driven; indie/alternative; cinematic; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Garbage
1613,Jay-Z,83,37521,452.1,110,hip-hop; rap; hip hop; jay-z; rnb; 00s; american; classic; cool; gossip girl,groove-led; beat-focused,specialist favorite in sample,http://www.last.fm/music/Jay-Z
913,Destiny's Child,83,34746,418.6,134,rnb; pop; female vocalists; hip-hop; soul; dance; female; 90s; american; female vocalist,upbeat; groove-led; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Destiny%27s+Child
265,Céline Dion,82,83373,1016.7,157,female vocalists; pop; 90s; ballad; female vocalist; canadian; celine dion; easy listening; french; love,upbeat; vocal-forward,well represented in sample,http://www.last.fm/music/C%C3%A9line+Dion
191,OneRepublic,82,67187,819.4,160,alternative; rock; alternative rock; indie; pop rock; pop; beautiful; piano rock; amazing; indie rock,high-energy; upbeat; indie/alternative,well represented in sample,http://www.last.fm/music/OneRepublic
321,Jonas Brothers,82,61849,754.3,94,pop rock; pop; disney; rock; love; sweet; <3; guilty pleasure; happy; love song,high-energy; upbeat,well represented in sample,http://www.last.fm/music/Jonas+Brothers
58,Goldfrapp,82,54597,665.8,197,electronic; female vocalists; trip-hop; dance; electronica; alternative; british; experimental; ambient; indie,upbeat; chill; indie/alternative; beat-focused; vocal-forward,well represented in sample,http://www.last.fm/music/Goldfrapp
500,Bullet for My Valentine,82,51566,628.9,81,metalcore; metal; emo; hardcore; screamo; emocore; heavy metal; acoustic; hard rock; seen live,high-energy; story-driven,well represented in sample,http://www.last.fm/music/Bullet+for+My+Valentine
2343,KISS,82,44187,538.9,180,hard rock; classic rock; rock; 80s; 70s; glam rock; heavy metal; hair metal; seen live; amazing,high-energy,specialist favorite in sample,http://www.last.fm/music/KISS
703,The xx,82,43860,534.9,87,british; indie; electronic; post-punk; beautiful; dance; ambient; atmospheric; best song ever; dream pop,high-energy; upbeat; chill; indie/alternative,specialist favorite in sample,http://www.last.fm/music/The+xx
3200,Cansei de Ser Sexy,82,38781,472.9,125,indie; electronic; brazilian; alternative; female vocalists; indie rock; brasil; electro-rock; electroclash; pop,high-energy; upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Cansei+de+Ser+Sexy
1043,Boys Like Girls,82,37136,452.9,114,pop punk; rock; alternative; emo; alternative rock; indie; <3; love; boys like girls; dance,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Boys+Like+Girls
808,Rise Against,81,80184,989.9,71,punk; punk rock; melodic hardcore; rock; alternative; hardcore; acoustic; alternative rock; hardcore punk; 00s,high-energy; story-driven; indie/alternative,well represented in sample,http://www.last.fm/music/Rise+Against
841,Slayer,81,62107,766.8,111,thrash metal; metal; heavy metal; speed metal; thrash; slayer; 80s; '80s; 1980s; 80s metal,high-energy,well represented in sample,http://www.last.fm/music/Slayer
296,Sugababes,81,59353,732.8,100,pop; dance; rnb; female vocalists; british; sexy; ballad; favorites; female; girl groups,upbeat; groove-led; vocal-forward,well represented in sample,http://www.last.fm/music/Sugababes
311,Natasha Bedingfield,81,39111,482.9,92,pop; female vocalists; british; dance; female vocalist; singer-songwriter; britpop; rnb; seen live; soul,upbeat; story-driven; groove-led; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Natasha+Bedingfield
386,Cascada,81,35347,436.4,116,dance; female vocalists; pop; trance; electronic; techno; 00s; german; cascada; catchy,upbeat; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Cascada
1131,Tool,80,76012,950.1,129,progressive metal; progressive rock; alternative; metal; rock; 90s; alternative metal; progressive; psychedelic; tool,high-energy; indie/alternative,well represented in sample,http://www.last.fm/music/Tool
854,Alice in Chains,80,49014,612.7,124,grunge; alternative rock; hard rock; rock; alternative; 90s; alice in chains; alternative metal; heavy metal; metal,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Alice+in+Chains
430,Kate Nash,80,45886,573.6,136,female vocalists; indie; british; indie pop; pop; singer-songwriter; piano; folk; 2010; alternative,upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Kate+Nash
2083,M.I.A.,80,42418,530.2,107,electronic; dance; hip-hop; indie; female vocalists; alternative; hip hop; alternative hip-hop; british; electro,upbeat; indie/alternative; beat-focused; vocal-forward,specialist favorite in sample,http://www.last.fm/music/M.I.A.
97,Duffy,80,40042,500.5,85,soul; female vocalists; british; pop; love at first listen; singer-songwriter; <3; jazz; love; addiction,upbeat; story-driven; groove-led; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Duffy
546,The Ting Tings,80,22518,281.5,175,electronic; indie; british; electropop; female vocalists; pop; dance; alternative; indie pop; indie rock,high-energy; upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/The+Ting+Tings
683,John Mayer,79,70360,890.6,146,acoustic; singer-songwriter; rock; acoustic rock; alternative; blues; pop; alternative rock; folk; indie,high-energy; upbeat; story-driven; groove-led; indie/alternative,well represented in sample,http://www.last.fm/music/John+Mayer
618,Belle and Sebastian,79,49881,631.4,101,indie; indie pop; alternative; indie rock; twee; folk; rock; british; pop; acoustic,high-energy; upbeat; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Belle+and+Sebastian
327,Chris Brown,79,33055,418.4,103,rnb; hip hop; hip-hop; rap; chris brown; love; dance; pop; <3; love at first listen,upbeat; groove-led; beat-focused,specialist favorite in sample,http://www.last.fm/music/Chris+Brown
497,Papa Roach,78,43559,558.4,99,alternative; nu metal; rock; alternative rock; metal; <3; 00s; hard rock; seen live; alternative metal,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Papa+Roach
1377,The Fray,78,37800,484.6,106,alternative; indie; rock; alternative rock; piano rock; american; beautiful; british; chillout; indie rock,high-energy; chill; indie/alternative,specialist favorite in sample,http://www.last.fm/music/The+Fray
1390,Vampire Weekend,78,35056,449.4,119,indie; indie rock; indie pop; alternative; rock; happy; pop; 00s; awesome; cool,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Vampire+Weekend
687,All Time Low,77,215777,2802.3,90,pop punk; rock; powerpop; alternative; <3; male vocalists; punk; acoustic; addictive; alternative rock,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,broadly popular in sample,http://www.last.fm/music/All+Time+Low
816,A Day to Remember,77,90365,1173.6,86,post-hardcore; hardcore; pop punk; screamo; metalcore; emocore; a day to remember; acoustic; melodic hardcore; <3,high-energy; upbeat; story-driven,well represented in sample,http://www.last.fm/music/A+Day+to+Remember
155,Robbie Williams,77,54825,712.0,116,pop; britpop; rock; british; 90s; alternative; male vocalists; singer-songwriter; 00s; 80s,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/Robbie+Williams
548,Ellie Goulding,77,48631,631.6,77,electronic; female vocalists; indie; indie pop; british; pop; the vampire diaries; alternative; cover; electropop,upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Ellie+Goulding
432,Klaxons,77,30083,390.7,104,indie; indie rock; new rave; british; electronic; alternative rock; alternative; electro; experimental; new wave,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Klaxons
859,Pixies,77,28038,364.1,82,alternative; indie; alternative rock; rock; indie rock; post-punk; 80s; 90s; college rock; pixies,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Pixies
1459,Carrie Underwood,76,126314,1662.0,108,country; female vocalists; pop; american idol; american; country pop; female; amazing; carrie underwood; favorites,upbeat; story-driven; vocal-forward,well represented in sample,http://www.last.fm/music/Carrie+Underwood
920,Dream Theater,76,65886,866.9,73,progressive metal; progressive rock; metal; heavy metal; progressive; rock; 90s; prog metal; 00s; beatiful,high-energy,well represented in sample,http://www.last.fm/music/Dream+Theater
908,Vanessa Hudgens,76,40837,537.3,91,pop; disney; female vocalists; <3; amazing; american; dance; love at first listen; rnb; vanessa hudgens,upbeat; groove-led; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Vanessa+Hudgens
1372,Deep Purple,76,40664,535.1,164,hard rock; classic rock; progressive rock; rock; heavy metal; 70s; seen live; 60s; 80s; deep purple,high-energy,specialist favorite in sample,http://www.last.fm/music/Deep+Purple
1099,The Prodigy,76,40473,532.5,140,electronic; dance; industrial; electronica; techno; 90s; british; big beat; breakbeat; experimental,upbeat,specialist favorite in sample,http://www.last.fm/music/The+Prodigy
176,Scorpions,76,24799,326.3,117,hard rock; heavy metal; 80s; rock; classic rock; 70s; seen live; 90s; german; metal,high-energy,specialist favorite in sample,http://www.last.fm/music/Scorpions
615,Elliott Smith,75,59821,797.6,67,indie; singer-songwriter; folk; acoustic; indie rock; 80s; 90s; alternative; best songs of the 00s; favorites,high-energy; story-driven; indie/alternative,well represented in sample,http://www.last.fm/music/Elliott+Smith
53,Air,75,44230,589.7,173,electronic; ambient; chillout; trip-hop; downtempo; electronica; french; alternative; 90s; indie,upbeat; chill; indie/alternative; beat-focused,specialist favorite in sample,http://www.last.fm/music/Air
196,Beirut,75,37812,504.2,62,folk; indie; singer-songwriter; gypsy; indie folk; mellow; acoustic; experimental; indie rock; seen live,high-energy; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Beirut
403,The All-American Rejects,75,36370,484.9,117,rock; alternative; pop punk; punk; alternative rock; pop rock; punk rock; emo; male vocalists; indie,high-energy; upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/The+All-American+Rejects
716,Kaiser Chiefs,75,27569,367.6,181,indie rock; indie; britpop; rock; alternative; british; alternative rock; seen live; uk; 00s,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Kaiser+Chiefs
317,Keri Hilson,75,26534,353.8,51,rnb; pop; female vocalists; 00s; hip hop; love; sexy; singer-songwriter; 2009; 4m4zinq,upbeat; story-driven; groove-led; beat-focused; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Keri+Hilson
718,Johnny Cash,74,37211,502.9,121,country; folk; singer-songwriter; classic rock; rock; acoustic; cover; americana; johnny cash; 50s,high-energy; story-driven,specialist favorite in sample,http://www.last.fm/music/Johnny+Cash
504,HIM,73,71488,979.3,114,rock; gothic rock; metal; finnish; love metal; alternative; gothic metal; gothic; hard rock; alternative rock,high-energy; indie/alternative; dark,well represented in sample,http://www.last.fm/music/HIM
537,The Used,73,61679,844.9,83,rock; screamo; emo; alternative; punk; alternative rock; post-hardcore; best bands; 00s; 2002,high-energy; indie/alternative,well represented in sample,http://www.last.fm/music/The+Used
1464,ABBA,73,50132,686.7,183,pop; 70s; 80s; disco; dance; swedish; female vocalists; 1970s; abba; old,upbeat; vocal-forward,well represented in sample,http://www.last.fm/music/ABBA
646,RBD,73,44182,605.2,50,pop; latin pop; spanish; latin; mexican; <3; alternative; basic pop; beautiful; best,upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/RBD
366,Jack Johnson,73,39882,546.3,73,acoustic; singer-songwriter; alternative; mellow; chillout; folk; indie; pop; rock; acoustic rock,high-energy; upbeat; story-driven; chill; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Jack+Johnson
779,Bring Me The Horizon,72,78578,1091.4,66,deathcore; metalcore; hardcore; screamo; metal; <3; awesome; best song ever; dnb; emo,high-energy,well represented in sample,http://www.last.fm/music/Bring+Me+The+Horizon
843,Pantera,72,62838,872.8,106,thrash metal; metal; groove metal; heavy metal; 90s; power metal; pantera; rock; 1990; 80s,high-energy,well represented in sample,http://www.last.fm/music/Pantera
1042,Bruno Mars,72,20997,291.6,26,rnb; love; male vocalists; pop; love at first listen; <3; 2010s; addictive; amazing; ballad,upbeat; groove-led; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Bruno+Mars
152,Porcupine Tree,71,88594,1247.8,86,progressive rock; psychedelic; progressive; progressive metal; rock; alternative; british; psychedelic rock; beautiful; steven wilson,high-energy; indie/alternative,well represented in sample,http://www.last.fm/music/Porcupine+Tree
64,Röyksopp,71,47993,676.0,149,electronic; chillout; electronica; ambient; norwegian; trip-hop; downtempo; electro; dance; brilliant,upbeat; chill; beat-focused,specialist favorite in sample,http://www.last.fm/music/R%C3%B6yksopp
1360,Motörhead,71,31791,447.8,94,heavy metal; hard rock; metal; speed metal; rock; classic rock; rock and roll; rock n roll; thrash metal; 1008,high-energy,specialist favorite in sample,http://www.last.fm/music/Mot%C3%B6rhead
499,Flyleaf,70,75634,1080.5,90,alternative rock; female vocalists; rock; alternative; hard rock; christian rock; american; metal; acoustic; alternative metal,high-energy; story-driven; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/Flyleaf
166,The Cranberries,70,31367,448.1,124,alternative; female vocalists; 90s; rock; alternative rock; irish; beautiful; female vocalist; indie; indie rock,high-energy; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/The+Cranberries
1032,Jessie J,70,29701,424.3,37,pop; rnb; british; singer-songwriter; catchy; female vocalists; 0 play yet; 10s; 2011; addictive,upbeat; story-driven; groove-led; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Jessie+J
1379,Hurts,70,27871,398.2,69,electronic; synthpop; british; new wave; alternative; indie; male vocalists; dance; pop; ballad,upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Hurts
1639,Jimi Hendrix,70,24567,351.0,143,classic rock; blues; psychedelic; rock; 60s; psychedelic rock; guitar; hard rock; blues rock; guitar virtuoso,high-energy; groove-led,specialist favorite in sample,http://www.last.fm/music/Jimi+Hendrix
1047,McFly,69,83954,1216.7,110,british; pop rock; pop; rock; britpop; awesome; love; amazing; catchy; fun,high-energy; upbeat,well represented in sample,http://www.last.fm/music/McFly
748,Boards of Canada,69,74039,1073.0,138,ambient; chillout; idm; electronic; electronica; experimental; downtempo; trip-hop; instrumental; mellow,upbeat; chill; cinematic; beat-focused,well represented in sample,http://www.last.fm/music/Boards+of+Canada
1180,Escape The Fate,69,71434,1035.3,79,post-hardcore; screamo; hardcore; emo; rock; emocore; hard rock; metal; metalcore; not emo,high-energy,well represented in sample,http://www.last.fm/music/Escape+The+Fate
1470,Lifehouse,69,71250,1032.6,139,alternative; rock; alternative rock; indie; pop; pop rock; acoustic; indie rock; love; male vocalists,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/Lifehouse
1854,Breaking Benjamin,69,52706,763.9,95,rock; alternative rock; hard rock; alternative; metal; post-grunge; alternative metal; nu metal; 00s; 4m4zinq,high-energy; indie/alternative,well represented in sample,http://www.last.fm/music/Breaking+Benjamin
1109,Yann Tiersen,69,43972,637.3,125,instrumental; french; soundtrack; classical; piano; beautiful; chillout; ambient; contemporary classical; minimalism,chill; cinematic,specialist favorite in sample,http://www.last.fm/music/Yann+Tiersen
342,Colbie Caillat,69,40510,587.1,80,female vocalists; acoustic; pop; singer-songwriter; indie; indie pop; love; pop rock; alternative; female vocalist,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Colbie+Caillat
221,Travis,69,34165,495.1,142,britpop; alternative; indie; rock; british; alternative rock; indie rock; male vocalists; scottish; acoustic,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Travis
1106,Phoenix,69,23881,346.1,107,indie; indie pop; electronic; rock; french; alternative; indie rock; pop; seen live; alternative rock,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Phoenix
531,Taio Cruz,69,15014,217.6,34,rnb; dance; pop; hip-hop; 00s; 10s; 2010; ballad; british; catchy,upbeat; groove-led,specialist favorite in sample,http://www.last.fm/music/Taio+Cruz
188,Opeth,68,79847,1174.2,99,progressive metal; progressive death metal; metal; death metal; progressive rock; extreme progressive metal; heavy metal; melancholic; melodic death metal; progressive,high-energy; dark,well represented in sample,http://www.last.fm/music/Opeth
1034,Kerli,68,61748,908.1,127,alternative; pop; rock; electronic; female vocalists; alternative rock; electropop; bubblegoth; estonian; perfect,high-energy; upbeat; indie/alternative; dark; vocal-forward,well represented in sample,http://www.last.fm/music/Kerli
532,Little Boots,68,34002,500.0,79,dance; electronic; pop; female vocalists; electropop; british; disco; alternative; electro; electronica,upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Little+Boots
1974,Rage Against the Machine,68,31514,463.4,91,alternative; alternative rock; rock; metal; 90s; hard rock; nu metal; alternative metal; political; rapcore,high-energy; indie/alternative; beat-focused,specialist favorite in sample,http://www.last.fm/music/Rage+Against+the+Machine
503,In Flames,67,237148,3539.5,102,melodic death metal; death metal; metal; swedish metal; swedish; heavy metal; alternative metal; metalcore; acoustic; anders,high-energy; story-driven; indie/alternative; dark,broadly popular in sample,http://www.last.fm/music/In+Flames
906,Girls Aloud,67,80222,1197.3,113,pop; dance; british; female vocalists; amazing; girl groups; 00s; better than the a-side; electronic; seen live,upbeat; vocal-forward,well represented in sample,http://www.last.fm/music/Girls+Aloud
512,Deftones,67,62933,939.3,97,metal; nu metal; alternative; alternative rock; alternative metal; rock; 90s; deftones; 00s; 90s rock,high-energy; indie/alternative,well represented in sample,http://www.last.fm/music/Deftones
802,Anahí,67,51602,770.2,99,pop; dance; female vocalists; latin pop; britney spears; latin; sexy; <3; anahi; beautiful,upbeat; vocal-forward,well represented in sample,http://www.last.fm/music/Anah%C3%AD
863,The Velvet Underground,67,22356,333.7,151,psychedelic; classic rock; alternative; rock; proto-punk; 60s; 70s; experimental; art rock; experimental rock,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/The+Velvet+Underground
1075,IAMX,66,52137,790.0,107,electronic; synthpop; alternative; trip-hop; british; electro; iamx; sexy; chillout; dance,upbeat; chill; indie/alternative; beat-focused,well represented in sample,http://www.last.fm/music/IAMX
724,Ozzy Osbourne,66,35924,544.3,126,heavy metal; hard rock; metal; 80s; classic rock; rock; ozzy osbourne; 90s; cover; seen live,high-energy,specialist favorite in sample,http://www.last.fm/music/Ozzy+Osbourne
535,Sophie Ellis-Bextor,66,30324,459.5,75,dance; pop; british; female vocalists; electronic; britpop; disco; electronica; uk; 00s,upbeat; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Sophie+Ellis-Bextor
603,Aphex Twin,65,34321,528.0,121,ambient; electronic; idm; electronica; experimental; techno; acid; braindance; chillout; downtempo,upbeat; chill,specialist favorite in sample,http://www.last.fm/music/Aphex+Twin
790,Belinda,65,30446,468.4,44,pop; female vocalists; latin; dance; latin pop; mexican; pop rock; sexy; <3; amazing,high-energy; upbeat; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Belinda
1415,Creedence Clearwater Revival,65,18449,283.8,111,classic rock; rock; 60s; southern rock; folk; 70s; blues; folk rock; rock and roll; covers,high-energy; story-driven; groove-led,specialist favorite in sample,http://www.last.fm/music/Creedence+Clearwater+Revival
465,Jessica Simpson,64,38190,596.7,105,pop; dance; female vocalists; country; female; female vocalist; ballad; jessica simpson; american; beautiful,upbeat; story-driven; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Jessica+Simpson
733,John Lennon,64,23102,361.0,170,classic rock; rock; singer-songwriter; british; 70s; pop; male vocalists; 80s; alternative; epic,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/John+Lennon
1045,Fresno,63,70589,1120.5,67,rock; emo; alternative; brazilian; emocore; hardcore; <3; rio grande do sul; acoustic; amazing,high-energy; story-driven; indie/alternative,well represented in sample,http://www.last.fm/music/Fresno
2094,BoA,63,54663,867.7,75,j-pop; k-pop; female vocalists; korean; pop; dance; electronic; female; female vocalist; rnb,upbeat; groove-led; vocal-forward,well represented in sample,http://www.last.fm/music/BoA
961,Tori Amos,63,49603,787.3,118,female vocalists; singer-songwriter; alternative; piano; alternative rock; rock; beautiful; pop; 90s; american,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Tori+Amos
1118,A Perfect Circle,62,53915,869.6,93,alternative rock; progressive rock; rock; alternative; metal; hard rock; progressive metal; cover; melancholy; progressive,high-energy; indie/alternative,well represented in sample,http://www.last.fm/music/A+Perfect+Circle
690,Marina & the Diamonds,62,27304,440.4,56,indie; female vocalists; indie pop; alternative; british; electronic; pop; alternative pop; female vocalist; singer-songwriter,upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Marina%2B%2526%2Bthe%2BDiamonds
332,Kelly Rowland,62,24585,396.5,61,rnb; dance; pop; female vocalists; sexy; soul; kelly rowland; urban; ballad; beyonce,upbeat; groove-led; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Kelly+Rowland
