osm_id,name,pack_type,category,cuisine,distance_miles_from_rahway,rough_drive_minutes_from_rahway,within_45_min_model,team_use_case,address,city,website,phone,opening_hours,lat,lon,osm_url,data_confidence,recommendation_score,verify_before_booking
node/8712897659,Brooklyn Fencing Center,active_fun,sports centre,,15.7,39,yes,active team-building or playful outing,,,https://brooklynfencing.com,+1-718-522-5822,Mo-Fr 15:30-21:30; Sa 09:30-17:00,40.666458,-73.9887853,https://www.openstreetmap.org/node/8712897659,higher,117,yes
node/6818072085,Henry St Fitness,active_fun,fitness centre,,15.7,39,yes,active team-building or playful outing,"385, Henry Street, 11201",,https://www.henrystreetfitness.com,+1-718-744-8619,,40.6882007,-73.9973457,https://www.openstreetmap.org/node/6818072085,higher,117,yes
node/6789145004,Hudson Yoga Project,active_fun,fitness centre,,15.7,39,yes,active team-building or playful outing,,,,,,40.736106,-74.0298171,https://www.openstreetmap.org/node/6789145004,medium,91,yes
node/6789145008,Impower Pilates,active_fun,fitness centre,,15.7,39,yes,active team-building or playful outing,,,,,,40.7360493,-74.0295951,https://www.openstreetmap.org/node/6789145008,medium,91,yes
way/550756434,Lurker Park Skate Rink,active_fun,ice rink,,15.7,39,yes,active team-building or playful outing,,,,,,40.830091,-74.3422442,https://www.openstreetmap.org/way/550756434,medium,91,yes
node/6298097846,Minimalist Movement,active_fun,fitness centre,,15.7,39,yes,active team-building or playful outing,,,https://minimalistmovementnyc.com,+1-347-267-7789,,40.6832227,-73.9953207,https://www.openstreetmap.org/node/6298097846,higher,113,yes
node/6790545175,New York Sports Club,active_fun,fitness centre,,15.7,39,yes,active team-building or playful outing,,,,,,40.7367097,-74.0305851,https://www.openstreetmap.org/node/6790545175,medium,91,yes
way/606915140,One15 Marina,active_fun,marina,,15.7,39,yes,active team-building or playful outing,,,,,,40.6963456,-74.0009934,https://www.openstreetmap.org/way/606915140,medium,91,yes
node/6789145000,Prime Cycle,active_fun,fitness centre,,15.7,39,yes,active team-building or playful outing,,,,,,40.7361742,-74.0303136,https://www.openstreetmap.org/node/6789145000,medium,91,yes
node/2774078098,Pure Barre,active_fun,fitness centre,,15.7,39,yes,active team-building or playful outing,"266, Court Street, Brooklyn, NY, 11231",Brooklyn,,,,40.6849876,-73.9947981,https://www.openstreetmap.org/node/2774078098,medium,95,yes
node/11189044053,Pure Barre,active_fun,fitness centre,,15.7,39,yes,active team-building or playful outing,,,,,,40.7063907,-74.0069508,https://www.openstreetmap.org/node/11189044053,medium,91,yes
node/5912834589,SLT,active_fun,fitness centre,,15.7,39,yes,active team-building or playful outing,,,https://sltnyc.com,,,40.6840859,-73.9952428,https://www.openstreetmap.org/node/5912834589,medium,99,yes
node/11891667887,Stretch Lab,active_fun,fitness centre,,15.7,39,yes,active team-building or playful outing,"321, Court Street, Brooklyn, NY, 11231",Brooklyn,https://www.stretchlab.com,+1-929-733-7183,,40.6831683,-73.9953462,https://www.openstreetmap.org/node/11891667887,higher,117,yes
node/2494292644,The Pilates Garage,active_fun,fitness centre,,15.7,39,yes,active team-building or playful outing,"441, 3rd Avenue, 11215",,https://www.pilatesgarage.com,+1-718-768-1235,,40.6719095,-73.9904562,https://www.openstreetmap.org/node/2494292644,higher,117,yes
node/5178500823,Blink Fitness,active_fun,fitness centre,,15.8,40,yes,active team-building or playful outing,107,,,,,40.7107626,-74.0072957,https://www.openstreetmap.org/node/5178500823,medium,95,yes
node/9747463478,Bodycraft,active_fun,fitness centre,,15.8,40,yes,active team-building or playful outing,,,https://www.letsbodycraft.com,,,40.6910801,-73.9967924,https://www.openstreetmap.org/node/9747463478,medium,99,yes
node/6793153503,Crunch Fitness,active_fun,fitness centre,,15.8,40,yes,active team-building or playful outing,,,,,,40.7376236,-74.0285004,https://www.openstreetmap.org/node/6793153503,medium,91,yes
way/550756402,East Hanover Township Pool,active_fun,sports centre,,15.8,40,yes,active team-building or playful outing,,,,,,40.8309318,-74.3421325,https://www.openstreetmap.org/way/550756402,medium,91,yes
node/11159626903,F45 Training,active_fun,fitness centre,,15.8,40,yes,active team-building or playful outing,,,,,,40.7097712,-74.0080865,https://www.openstreetmap.org/node/11159626903,medium,91,yes
node/5425339307,Fitness Factory,active_fun,fitness centre,,15.8,40,yes,active team-building or playful outing,"130, Washington Street, Hoboken, NJ, 07030",Hoboken,,,,40.7385345,-74.0308138,https://www.openstreetmap.org/node/5425339307,medium,95,yes
node/6432849958,Gowanus Dredgers Canoe Club,active_fun,sports centre,,15.8,40,yes,active team-building or playful outing,"165, 2nd Street, 11231",,https://www.gowanuscanal.org,+1-718-243-0849,,40.6770802,-73.9900519,https://www.openstreetmap.org/node/6432849958,higher,117,yes
node/5731405479,Jukebox,active_fun,sports centre,,15.8,40,yes,active team-building or playful outing,,,https://www.jukeboxnyc.com,+1-347-916-1111,Mo-Fr 06:00-20:00; Sa-Su 09:00-13:30,40.6674908,-73.9875027,https://www.openstreetmap.org/node/5731405479,higher,117,yes
node/3784837886,Middletown Harmony Bowl,active_fun,bowling alley,,15.8,40,yes,active team-building or playful outing,,,,,,40.4089007,-74.1303499,https://www.openstreetmap.org/node/3784837886,medium,91,yes
way/248496301,New York Fencing Academy - Brooklyn,active_fun,sports centre,,15.8,40,yes,active team-building or playful outing,"2896, West 12th Street, Brooklyn, NY, 11224",Brooklyn,https://fencenyfa.com/,+1-718-996-0426,Mo-Fr 15:00-21:00; Sa 09:00-18:00,40.5770139,-73.9799441,https://www.openstreetmap.org/way/248496301,higher,121,yes
node/12617508959,NYC Fitness Club,active_fun,fitness centre,,15.8,40,yes,active team-building or playful outing,,,,,,40.6255785,-73.9768991,https://www.openstreetmap.org/node/12617508959,medium,91,yes
node/11119883303,Orangetheory Fitness,active_fun,fitness centre,,15.8,40,yes,active team-building or playful outing,"100, William Street, New York, NY, 10038",New York,,+1 646-650-2122,,40.7085336,-74.0072619,https://www.openstreetmap.org/node/11119883303,medium,99,yes
node/10882677085,Pier 25 Marina,active_fun,marina,,15.8,40,yes,active team-building or playful outing,,,https://crewny.com/pier-25-marina,,Mo-Su 06:00-00:00,40.7195208,-74.0150407,https://www.openstreetmap.org/node/10882677085,higher,113,yes
way/161768216,Pier 25 Mini Golf,active_fun,miniature golf,,15.8,40,yes,active team-building or playful outing,"225, West Street, New York, NY, 10013",New York,https://hudsonriverpark.org/explore-the-park/activities/mini-golf,,Mo-Su 09:00-21:00,40.7202974,-74.0141237,https://www.openstreetmap.org/way/161768216,higher,117,yes
node/2549896917,Prema Yoga,active_fun,fitness centre,,15.8,40,yes,active team-building or playful outing,"210, Court Street, 11201",,https://www.premayogabrooklyn.com,+1-718-622-2373,,40.6868857,-73.9938926,https://www.openstreetmap.org/node/2549896917,higher,117,yes
node/2432310211,SoulCycle,active_fun,fitness centre,,15.8,40,yes,active team-building or playful outing,"103, Warren Street",,https://www.soul-cycle.com/soul-east/soul-tribeca.cfm,+1 212 406 1300,,40.7161408,-74.0127466,https://www.openstreetmap.org/node/2432310211,higher,117,yes
way/42215312,Twin Oaks Ice Rink,active_fun,sports centre,,15.8,40,yes,active team-building or playful outing,,,,,,40.7947579,-74.4525775,https://www.openstreetmap.org/way/42215312,medium,91,yes
node/7215123782,Urban Souls,active_fun,fitness centre,,15.8,40,yes,active team-building or playful outing,"104, Hudson Street, Hoboken, NJ, 07030",Hoboken,,,,40.7375466,-74.0300861,https://www.openstreetmap.org/node/7215123782,medium,95,yes
node/6372878733,Wealth Fitness,active_fun,fitness centre,,15.8,40,yes,active team-building or playful outing,,,https://wealthfitnessbk.com,+1-718-522-1248,,40.6911032,-73.9968792,https://www.openstreetmap.org/node/6372878733,higher,113,yes
node/6799743689,Align Pilates & Wellness,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,,,,,,40.7414409,-74.0302342,https://www.openstreetmap.org/node/6799743689,medium,90,yes
node/5528710488,Bodycraft Pilates,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,,,https://bodycraftstudio.com/,+1 718 499 9488,,40.667726,-73.9839028,https://www.openstreetmap.org/node/5528710488,higher,112,yes
node/4882273180,Brooklyn Ninja Academy,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,"340, 4th Avenue, 11215",,https://ninjabrooklyn.com,+1-917-909-0944,,40.674077,-73.986262,https://www.openstreetmap.org/node/4882273180,higher,116,yes
node/6839026147,Club Pilates,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,,,https://www.clubpilates.com/location/cobblehill/,+1-718-635-1699,Mo 06:00-21:00; Tu 06:30-21:30; We 07:00-21:00; Th 06:30-21:30; Fr 07:00-20:00; Sa 07:00-18:00; Su 08:00-17:00,40.6893354,-73.9933638,https://www.openstreetmap.org/node/6839026147,higher,116,yes
node/11329847969,CorePower Yoga,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,,,,,,40.716775,-74.0093077,https://www.openstreetmap.org/node/11329847969,medium,90,yes
node/10585441085,Crunch Fitness,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,"309, Pompton Avenue, Verona, NJ, 07044",Verona,https://www.crunch.com/locations/verona,+1-973-857-2500,Mo-Th 05:00-23:00; Fr 05:00-21:00; Sa-Su 07:00-17:00,40.8349428,-74.2254569,https://www.openstreetmap.org/node/10585441085,higher,120,yes
node/10858012965,Diamond Gymnastics,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,"293, Pompton Avenue, Verona, NJ, 07044",Verona,https://www.diamondverona.com,+1-973-433-7573,Mo-Su 09:30-19:00,40.8342852,-74.2255305,https://www.openstreetmap.org/node/10858012965,higher,120,yes
node/7262600766,Elevate Movement & Wellness,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,,,,,,40.741434,-74.0311056,https://www.openstreetmap.org/node/7262600766,medium,90,yes
node/13416708085,Golf Paradise Club,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,"311, Pompton Avenue, Verona, NJ, 07044",Verona,https://golfparadiseclub.com,+1-201-808-3723,"Mo-Th 08:00-22:00; Fr-Sa 08:00-24:00, Su 10:00-20:00",40.8347706,-74.2254714,https://www.openstreetmap.org/node/13416708085,higher,120,yes
node/2550022553,Good Time Pilates,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,,,https://www.goodtimepilates.com,,,40.6805559,-73.9893409,https://www.openstreetmap.org/node/2550022553,medium,98,yes
node/11608807245,Hit the Deck Boxing Gym,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,"10, Fulton Street",,,,,40.7065912,-74.0036151,https://www.openstreetmap.org/node/11608807245,medium,94,yes
node/8857918782,Jake's Fitness,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,,,https://www.jakesfitness.com,+1-646-926-7638,,40.6524044,-73.9807459,https://www.openstreetmap.org/node/8857918782,higher,112,yes
node/10858012970,Jetset Modern Pilates,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,"307, Pompton Avenue, Verona, NJ, 07044",Verona,https://jetsetpilates.com/nj/montclair/,+1-973-566-3596,,40.8345965,-74.2254803,https://www.openstreetmap.org/node/10858012970,higher,116,yes
node/2357685316,My Gym,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,"209, Smith Street, 11201",,https://www.mygym.com/cobblehill/,,,40.6846534,-73.9917277,https://www.openstreetmap.org/node/2357685316,medium,102,yes
node/11329797043,Orangetheory Fitness,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,"25, Hudson Street, New York, NY, 10013",New York,,+1 646-440-4288,,40.716711,-74.0093174,https://www.openstreetmap.org/node/11329797043,medium,98,yes
node/4252711999,Park Slope Armory YMCA,active_fun,sports centre,,15.9,40,yes,active team-building or playful outing,"361, 15th Street, Brooklyn, NY, 11215",Brooklyn,https://ymcanyc.org/locations/park-slope-armory-ymca,+1-212-912-2580,,40.662725,-73.9831878,https://www.openstreetmap.org/node/4252711999,higher,116,yes
node/9081262467,Project Sculpt,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,,,,,,40.7405949,-74.029677,https://www.openstreetmap.org/node/9081262467,medium,90,yes
way/248237259,Prospect Park YMCA,active_fun,sports centre,,15.9,40,yes,active team-building or playful outing,"357, 9th Street, Brooklyn, NY, 11215",Brooklyn,https://ymcanyc.org/locations/prospect-park-ymca,+1-718-768-7100,Mo-Fr 06:00-22:00; Sa-Su 08:00-17:00,40.6686627,-73.9843626,https://www.openstreetmap.org/way/248237259,higher,120,yes
node/6008609699,SHer Strength,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,"409A, 16th Street, 11215",,https://sherstrength.com,+1-917-734-3598,,40.6614499,-73.9822997,https://www.openstreetmap.org/node/6008609699,higher,116,yes
node/5706864742,Solar Yoga,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,,,,+1 646 893 9359,,40.6682764,-73.9840381,https://www.openstreetmap.org/node/5706864742,medium,94,yes
node/10858012967,Stretch Lab,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,"305, Pompton Avenue, Verona, NJ, 07044",Verona,https://www.stretchlab.com/location/verona,+1-973-521-8531,Mo off; Tu-Fr 08:00-20:00; Sa-Su 08:00-15:00,40.8345193,-74.2254863,https://www.openstreetmap.org/node/10858012967,higher,120,yes
way/525670496,Tamarack Golf Course,active_fun,golf course,,15.9,40,yes,active team-building or playful outing,"97, Hardenburg Lane, East Brunswick Township, NJ, 08816",East Brunswick Township,,,sunrise-sunset,40.4198298,-74.4516298,https://www.openstreetmap.org/way/525670496,medium,98,yes
node/6221938009,Very Personal Training,active_fun,fitness centre,,15.9,40,yes,active team-building or playful outing,,,https://verypersonaltraining.com,,,40.666443,-73.985068,https://www.openstreetmap.org/node/6221938009,medium,98,yes
node/2550571939,Yogis & Yoginis,active_fun,sports centre,,15.9,40,yes,active team-building or playful outing,,,https://yogisandyoginis.com,+1-718-965-2380,,40.6682468,-73.9839765,https://www.openstreetmap.org/node/2550571939,higher,112,yes
node/11329738899,ARC Athletics,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,,,,,,40.7184698,-74.0093052,https://www.openstreetmap.org/node/11329738899,medium,90,yes
way/249090102,Bar Set Lounge & Billiards,active_fun,sport,,16.0,40,yes,active team-building or playful outing,"1828, McDonald Avenue, 11223",,,,,40.6080436,-73.9732125,https://www.openstreetmap.org/way/249090102,medium,94,yes
node/2552820596,Blink Fitness,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,"2857, West 8th Street, Brooklyn, NY, 11224",Brooklyn,https://locations.blinkfitness.com/ny/brooklyn/2857-w.-8th-street,+1-929-477-8801,"Mo-Th 05:00-23:00; Sa,Su 07:00-19:00; Fr 05:00-22:00",40.5783401,-73.9761397,https://www.openstreetmap.org/node/2552820596,higher,120,yes
node/6319844693,Blink Fitness,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,"252, Atlantic Avenue, Brooklyn, NY, 11201",Brooklyn,https://www.blinkfitness.com/locations/boerum-hill,+1-347-991-8701,Mo-Th 05:00-23:00; Fr 05:00-22:00; Sa-Su 07:00-19:00,40.6886317,-73.9908897,https://www.openstreetmap.org/node/6319844693,higher,120,yes
way/248835587,Bowl 360 Brooklyn,active_fun,bowling alley,,16.0,40,yes,active team-building or playful outing,"1, Bouck Court, Brooklyn, NY, 11223",Brooklyn,https://bowl360brooklyn.nyc/,+1-718-336-6700,10:00-02:00,40.5889816,-73.9736151,https://www.openstreetmap.org/way/248835587,higher,120,yes
node/5866286551,Champions Martial Arts,active_fun,sports centre,,16.0,40,yes,active team-building or playful outing,,,https://parkslopetkd.com/,+1-718-788-5425,Mo-Fr 12:30-20:00; Sa 09:00-14:00,40.6659969,-73.9821385,https://www.openstreetmap.org/node/5866286551,higher,116,yes
way/248818739,Chrnomorets SC,active_fun,sports centre,,16.0,40,yes,active team-building or playful outing,"336, Avenue Y, Brooklyn, NY, 11223",Brooklyn,https://www.chernomorets.org/,,,40.5877477,-73.9736058,https://www.openstreetmap.org/way/248818739,medium,102,yes
node/10702274686,Craft Pilates,active_fun,sports centre,,16.0,40,yes,active team-building or playful outing,,,https://craftpilates.com,+1-929-590-9778,,40.6660867,-73.9824563,https://www.openstreetmap.org/node/10702274686,higher,112,yes
node/6797680477,Diamond Gymnastics,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,,,,,,40.7465982,-74.0320633,https://www.openstreetmap.org/node/6797680477,medium,90,yes
node/2562062420,Esquina,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,"559, 17th Street, Brooklyn, NY, 11215",Brooklyn,https://www.esquinabrooklyn.com/,+1-929-625-1355,,40.6571011,-73.9801262,https://www.openstreetmap.org/node/2562062420,higher,116,yes
node/2494202808,Everyday Athlete,active_fun,sports centre,,16.0,40,yes,active team-building or playful outing,"130, Clinton Street, 11201",,,,,40.6924745,-73.9934628,https://www.openstreetmap.org/node/2494202808,medium,94,yes
node/2494372768,Good Time Pilates,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,"289, 3rd Avenue, 11215",,https://www.goodtimepilates.com/gowanus,,,40.6771273,-73.9860965,https://www.openstreetmap.org/node/2494372768,medium,102,yes
node/5873889469,Homebody,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,,,https://www.homebodybk.fit,,Mo-Fr 07:00-17:00; Sa 09:00-13:00,40.6632796,-73.9814869,https://www.openstreetmap.org/node/5873889469,higher,112,yes
node/3784837901,Ice Arena,active_fun,ice rink,,16.0,40,yes,active team-building or playful outing,,,,,,40.4068475,-74.1253298,https://www.openstreetmap.org/node/3784837901,medium,90,yes
node/6793153517,IMX Pilates & Fitness,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,,,,,,40.7405018,-74.0275743,https://www.openstreetmap.org/node/6793153517,medium,90,yes
node/9121304275,Jaya Yoga East,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,,,https://www.jayayogacenter.com/,+1-917-740-5292,,40.6485755,-73.9775987,https://www.openstreetmap.org/node/9121304275,higher,112,yes
way/1108390269,Lyndhurst Community Pool,active_fun,sports centre,,16.0,40,yes,active team-building or playful outing,,,,,,40.8091034,-74.1268341,https://www.openstreetmap.org/way/1108390269,medium,90,yes
way/1108390270,Lyndhurst High School Field House,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,,,,,,40.8095726,-74.1250724,https://www.openstreetmap.org/way/1108390270,medium,90,yes
way/528319575,Match Point NYC,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,"2781, Shell Road, Brooklyn, NY, 11223",Brooklyn,https://matchpoint.nyc/,+1-718-769-0001,"Mo-Fr 06:00-23:00; Sa,Su 07:00-22:00",40.5847943,-73.9737897,https://www.openstreetmap.org/way/528319575,higher,120,yes
way/704999811,Our Lady's Field,active_fun,sports centre,,16.0,40,yes,active team-building or playful outing,,,,,,40.6597592,-73.979945,https://www.openstreetmap.org/way/704999811,medium,90,yes
node/6779685135,Planet Fitness,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,"605, Washington Street, Hoboken, NJ, 07030",Hoboken,,,,40.743669,-74.0287991,https://www.openstreetmap.org/node/6779685135,medium,94,yes
node/2494208388,Priority Fitness,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,"339, 5th Street, 11215",,https://www.priorityfitnesstraining.com,+1-347-223-4072,,40.671502,-73.983874,https://www.openstreetmap.org/node/2494208388,higher,116,yes
node/10867287075,SafeSplash Swim School,active_fun,sports centre,,16.0,40,yes,active team-building or playful outing,"95;97, Pompton Avenue, Cedar Grove, NJ, 07009",Cedar Grove,https://www.safesplash.com/locations/cedar-grove-nj,+1-973-320-7070,"Mo-Fr 15:30-20:00, Th 09:00-12:00; Sa 08:30-15:00; Su 09:00-15:00",40.8364594,-74.2255574,https://www.openstreetmap.org/node/10867287075,higher,120,yes
node/6534166834,Streamline Pilates,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,"196, State Street, 11201",,https://streamlinepilates.com,+1-718-488-8688,,40.690336,-73.9924571,https://www.openstreetmap.org/node/6534166834,higher,116,yes
node/10996237278,Terrace Fitness,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,,,https://www.terracefit.com,+1-917-572-5504,,40.6601894,-73.9803494,https://www.openstreetmap.org/node/10996237278,higher,112,yes
node/12619246381,Tone Fitness,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,"1091, Broad Street, Bloomfield, NJ, 07003",Bloomfield,https://maxpotentialfitness.com/,+1-973-338-6000,Mo-Fr 05:30-20:30; Sa-Su 07:00-16:00,40.8291632,-74.1857579,https://www.openstreetmap.org/node/12619246381,higher,120,yes
node/7951278058,Trinity Boxing Club,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,"116, Duane Street",,,,,40.7156886,-74.0066902,https://www.openstreetmap.org/node/7951278058,medium,94,yes
node/6793153522,UFC Gym,active_fun,fitness centre,,16.0,40,yes,active team-building or playful outing,,,,,,40.7400276,-74.0270073,https://www.openstreetmap.org/node/6793153522,medium,90,yes
node/6534166835,YMCA,active_fun,sports centre,,16.0,40,yes,active team-building or playful outing,"225, Atlantic Avenue, Brooklyn, NY, 11201",Brooklyn,https://ymcanyc.org/locations/dodge-ymca,+1-718-625-3136,Mo-Fr 05:30-23:00; Sa 06:00-20:00; Su 07:00-20:00,40.6895968,-73.9915352,https://www.openstreetmap.org/node/6534166835,higher,120,yes
way/405885395,Aquatheater,active_fun,stadium,,16.1,40,yes,active team-building or playful outing,,,,,,40.574258,-73.9748438,https://www.openstreetmap.org/way/405885395,medium,90,yes
node/6779685148,Bloom Pilates Studio,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,,,,,,40.7444244,-74.0289775,https://www.openstreetmap.org/node/6779685148,medium,90,yes
node/5383252191,Bowl Rite,active_fun,bowling alley,,16.1,40,yes,active team-building or playful outing,,,https://bowlritelanes.com/,+1-201-864-2667,Mo-Th 11:00-23:30; Fr 11:00-01:30; Sa 12:00-01:30; Su 12:00-22:30,40.7585937,-74.0429421,https://www.openstreetmap.org/node/5383252191,higher,116,yes
node/11123552259,Club Pilates,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,"485, Kings Highway, Brooklyn, NY, 11223",Brooklyn,,,,40.6043606,-73.9716106,https://www.openstreetmap.org/node/11123552259,medium,94,yes
way/888275292,Douglass & Degraw Pool,active_fun,sports centre,,16.1,40,yes,active team-building or playful outing,,,https://www.nycgovparks.org/parks/thomas-greene-playground/facilities/outdoor-pools/douglass-and-degraw-pool,,,40.6804614,-73.9857513,https://www.openstreetmap.org/way/888275292,medium,98,yes
node/6896325803,Equinox,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,"194, Joralemon Street, 11201",,https://www.equinox.com/clubs/new-york/brooklyn/brooklynheights,+1-718-522-7533,Mo-We 05:30-23:00; Th 05:30-22:00; Fr 05:30-21:00; Sa-Su 07:00-20:00,40.6925012,-73.9914917,https://www.openstreetmap.org/node/6896325803,higher,120,yes
node/6896325797,Form Fitness,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,,,https://www.formfitnessbk.com,+1-914-829-8263,Mo-Th 06:00-20:00; Fr 06:00-18:00; Sa 08:00-14:00,40.69299,-73.9910285,https://www.openstreetmap.org/node/6896325797,higher,116,yes
node/5745779290,Gotham Archery,active_fun,sports centre,,16.1,40,yes,active team-building or playful outing,"480, Baltic Street, 11217",,https://www.got-archery.com/location-brooklyn,+1-718-858-5060,Mo-Fr 10:00-22:00; Sa-Su 09:00-22:00,40.68249,-73.9860889,https://www.openstreetmap.org/node/5745779290,higher,120,yes
node/11150271755,Grace's Gymnastics,active_fun,sports centre,,16.1,40,yes,active team-building or playful outing,,,https://gracesgymnastics.com,+1-917-768-2383,,40.60872,-73.9707068,https://www.openstreetmap.org/node/11150271755,higher,112,yes
node/9525802260,Heatwise,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,,,https://www.heatwise-studio.com,+1-347-763-0029,,40.6935372,-73.9917234,https://www.openstreetmap.org/node/9525802260,higher,112,yes
node/4882300656,Inspira,active_fun,sports centre,,16.1,40,yes,active team-building or playful outing,,,https://brooklynphysicaltherapy.com/,+1-929-295-6566,"Mo-Th 09:00-20:00, Fr 09:00-18:30, Sa 11:00-16:00 || Su ""by appointment""",40.6753108,-73.9843006,https://www.openstreetmap.org/node/4882300656,higher,116,yes
way/27531691,JFK Stadium,active_fun,stadium,,16.1,40,yes,active team-building or playful outing,,,,,,40.749743,-74.034592,https://www.openstreetmap.org/way/27531691,medium,90,yes
node/2550002274,Metamorphosis,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,"309, Atlantic Avenue, 11201",,https://www.studiometamorphosis.com/location/brooklyn-ny,+1-718-305-4001,,40.6884563,-73.9882988,https://www.openstreetmap.org/node/2550002274,higher,116,yes
node/10237886219,Movement Gowanus,active_fun,sports centre,,16.1,40,yes,active team-building or playful outing,"242, Butler Street, 11217",,https://gowanus.thecliffsclimbing.com,+1-929-567-7625,Mo-Fr 07:00-23:00; Sa-Su 09:00-22:00,40.6814293,-73.9854375,https://www.openstreetmap.org/node/10237886219,higher,120,yes
node/11842551155,MTHD,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,,,https://www.mthdbyoscar.com,+1-347-763-0044,,40.6836133,-73.9869121,https://www.openstreetmap.org/node/11842551155,higher,112,yes
node/5804810612,New York Sports Club,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,"26, Court Street, 11201",,https://www.newyorksportsclubs.com/clubs/brooklyn-heights,+1-718-246-0600,Mo-Th 05:30-22:00; Fr 05:30-21:00; Sa-Su 07:00-20:00,40.6933126,-73.9911939,https://www.openstreetmap.org/node/5804810612,higher,120,yes
node/9525654463,Orangetheory Fitness,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,"186, Montague Street, Brooklyn, NY, 11201",Brooklyn,,+1 917-201-7013,,40.6938088,-73.9916811,https://www.openstreetmap.org/node/9525654463,medium,98,yes
node/11123552258,Orangetheory Fitness,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,"485, Kings Highway, Brooklyn, NY, 11223",Brooklyn,,+1 347-696-8544,,40.6043748,-73.9714738,https://www.openstreetmap.org/node/11123552258,medium,98,yes
node/9123149745,Pilates Heights,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,,,https://www.pilatesheightsbk.com,+1-718-522-2580,,40.6936255,-73.9922991,https://www.openstreetmap.org/node/9123149745,higher,112,yes
node/6534166848,Planet Fitness,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,"66, Boerum Place, Brooklyn, NY, 11201",Brooklyn,https://www.planetfitness.com/gyms/brooklyn-boerum-place-ny,+1-718-933-4671,Mo-Th 05:00-23:00; Fr 05:00-22:00; Sa-Su 07:00-19:00,40.6894832,-73.9906221,https://www.openstreetmap.org/node/6534166848,higher,120,yes
node/2550576224,Pongo Power,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,"402, 5th Street, 11215",,https://pongopower.com,+1-718-768-9800,,40.6705284,-73.9823278,https://www.openstreetmap.org/node/2550576224,higher,116,yes
node/2494325733,Renew'd,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,,,,+1-929-284-7272,,40.6530914,-73.9763756,https://www.openstreetmap.org/node/2494325733,medium,94,yes
node/6896363476,SoulCycle,active_fun,fitness centre,,16.1,40,yes,active team-building or playful outing,"55, Court Street, Brooklyn, NY, 11201",Brooklyn,https://www.soul-cycle.com/studios/ny-brooklyn-heights/,+1-718-858-7685,,40.6921691,-73.9909672,https://www.openstreetmap.org/node/6896363476,higher,116,yes
