osm_id,name,pack_type,category,cuisine,distance_miles_from_rahway,rough_drive_minutes_from_rahway,within_45_min_model,team_use_case,address,city,website,phone,opening_hours,lat,lon,osm_url,data_confidence,recommendation_score,verify_before_booking
node/7261678974,Mike's Diner,food_drink,restaurant: diner,diner,14.0,36,yes,casual team meal,,,https://www.mikesdinerbrooklyn.com,+1-718-621-4714,"Mo-Th 07:00-22:00, Fr-Sa 07:00-23:00, Su 07:00-22:00",40.6117967,-74.0104971,https://www.openstreetmap.org/node/7261678974,higher,124,yes
node/2561577765,My Coral,food_drink,pub,dominican,14.0,36,yes,after-work drinks or informal team social,"5401, 4th Avenue, 11220",,,+1-718-492-2009,,40.6440439,-74.0148048,https://www.openstreetmap.org/node/2561577765,medium,106,yes
node/12248243318,New Fu Shen Restaurant,food_drink,restaurant: chinese,chinese,14.0,36,yes,team meal with a specific cuisine angle,"6110, 7th Avenue",,,+1 718-439-8808,,40.6361007,-74.0127169,https://www.openstreetmap.org/node/12248243318,medium,106,yes
node/3577880569,Noodlefan,food_drink,restaurant: thai,thai,14.0,36,yes,team meal with a specific cuisine angle,"2814, John F. Kennedy Boulevard, Jersey City, NJ, 07306",Jersey City,,,,40.7316928,-74.0668713,https://www.openstreetmap.org/node/3577880569,medium,102,yes
node/2561646383,Park Asia,food_drink,restaurant,,14.0,36,yes,team lunch or dinner,"6521, 8th Avenue, 11220",,,,,40.6321028,-74.0128807,https://www.openstreetmap.org/node/2561646383,medium,99,yes
node/13116666857,Pigeon Peas,food_drink,restaurant: caribbean,caribbean,14.0,36,yes,team lunch or dinner,"69, Belleville Avenue, Bloomfield, NJ, 07003",Bloomfield,https://pigeonpeas.co/,+1 973-385-9094,,40.797777,-74.1820574,https://www.openstreetmap.org/node/13116666857,higher,124,yes
node/7656550169,Prince Tea House,food_drink,cafe,tea;small_plates;bubble_tea;asian,14.0,36,yes,"low-key coffee, dessert, or small-group catch-up","6122, 7th Avenue, 11220",,https://www.princeteahouse.com/,+1 929-337-7150,"Mo-Th,Su 12:00-23:00; Fr-Sa 12:00-24:00",40.6358941,-74.0129469,https://www.openstreetmap.org/node/7656550169,higher,128,yes
way/1319114521,Santa Luzia Barbeque,food_drink,restaurant: barbecue,barbecue,14.0,36,yes,after-work drinks or informal team social,"192, Washington Avenue, Belleville, NJ, 07109",Belleville,,,,40.7876056,-74.1524385,https://www.openstreetmap.org/way/1319114521,medium,102,yes
node/7034742485,Santa Maria’s Pizza,food_drink,restaurant: pizza,pizza,14.0,36,yes,casual team meal,,,,,Mo-Th 09:00-22:00; Fr 09:00-22:45; Sa 10:00-22:45; Su 12:00-22:00,40.7288744,-74.0622978,https://www.openstreetmap.org/node/7034742485,medium,102,yes
way/785630221,Shawn's Crazy Saloon,food_drink,restaurant: american,american,14.0,36,yes,casual team meal,"350, Belleville Turnpike, North Arlington, NJ, 07031",North Arlington,,,,40.7794065,-74.1335327,https://www.openstreetmap.org/way/785630221,medium,102,yes
node/13803041354,The Kati Roll Company Jersey City,food_drink,restaurant: indian,indian,14.0,36,yes,team meal with a specific cuisine angle,"924, Bergen Avenue, Jersey City, NJ, 07306",Jersey City,,,,40.7305861,-74.0643408,https://www.openstreetmap.org/node/13803041354,medium,102,yes
way/249026066,Tomasso,food_drink,restaurant: italian,italian,14.0,36,yes,team meal with a specific cuisine angle,"1464, 86th Street, 11228",,https://tommasoinbrooklyn.com,+1-718-236-9883,Mo-Su 12:00-22:00,40.6115987,-74.0103401,https://www.openstreetmap.org/way/249026066,higher,128,yes
node/10677034528,Tres Chivos,food_drink,restaurant: mexican,mexican,14.0,36,yes,casual team meal,"5717, 5th Avenue, 11220",,https://www.treschivosnyc.com,+1-718-439-4822,Mo-Fr 14:00-23:00; Sa-Su 11:00-23:00,40.6407478,-74.0146425,https://www.openstreetmap.org/node/10677034528,higher,128,yes
node/5747291119,Tulcingo,food_drink,restaurant: mexican,mexican,14.0,36,yes,casual team meal,"5520, 5th Avenue, 11220",,,+1-718-439-2896,Mo-Th 10:00-22:00; Fr-Su 10:00-23:00,40.6419934,-74.0137611,https://www.openstreetmap.org/node/5747291119,higher,120,yes
way/1185785431,Uncle Tank's Kitchen & Bar,food_drink,restaurant: american,american,14.0,36,yes,after-work drinks or informal team social,"310, Elizabeth Avenue, Somerset, NJ, 08873",Somerset,https://www.uncletank.com/,,,40.549407,-74.5327772,https://www.openstreetmap.org/way/1185785431,higher,120,yes
node/9773702366,Usuluteco #2,food_drink,restaurant: latin_american,latin_american,14.0,36,yes,casual team meal,,,,+1-718-439-0079,Mo-Fr 10:00-22:00,40.647534,-74.0151894,https://www.openstreetmap.org/node/9773702366,higher,116,yes
way/249025792,Viva Mexico Restaurant,food_drink,restaurant: mexican,mexican,14.0,36,yes,casual team meal,"1474, 86th Street, 11228",,,+1-347-374-3613,,40.6114911,-74.0100973,https://www.openstreetmap.org/way/249025792,medium,106,yes
node/2561631122,Wu La Bu Huan,food_drink,"restaurant: chinese, asian",chinese;asian,14.0,36,yes,team meal with a specific cuisine angle,"6102, 7th Avenue, 11220",,,+1 718-878-6550,13:00-01:00,40.6362311,-74.0125811,https://www.openstreetmap.org/node/2561631122,higher,120,yes
way/785503548,1 Republik,food_drink,bar,,14.1,36,yes,after-work drinks or informal team social,"26, Ridge Road, North Arlington, NJ, 07031",North Arlington,,,,40.7824232,-74.1376831,https://www.openstreetmap.org/way/785503548,medium,99,yes
node/12662707701,99 Flavor Taste,food_drink,restaurant: chinese,chinese,14.1,36,yes,team meal with a specific cuisine angle,"732, 61st Street, 11220",,https://www.99favortaste.com/,+1-718-439-0578,Mo-Su 12:00-01:00,40.6356066,-74.0116046,https://www.openstreetmap.org/node/12662707701,higher,128,yes
node/8957618498,Ae's Thai & BBQ,food_drink,restaurant: thai,thai,14.1,36,yes,casual team meal,"3046, NJ 35, Hazlet Township, NJ, 07730",Hazlet Township,,,,40.4181801,-74.1814893,https://www.openstreetmap.org/node/8957618498,medium,102,yes
node/11823710240,Affable Eatery,food_drink,restaurant: chinese,chinese,14.1,36,yes,team meal with a specific cuisine angle,"912, 65th Street, Brooklyn, NY, 11219",Brooklyn,,,,40.6308874,-74.0099939,https://www.openstreetmap.org/node/11823710240,medium,102,yes
way/297163627,Arlington Diner,food_drink,restaurant: american,american,14.1,36,yes,casual team meal,"1, River Road, North Arlington, 07031",North Arlington,,+1-201-998-6262,,40.7863248,-74.1463715,https://www.openstreetmap.org/way/297163627,medium,106,yes
node/2561577792,Barrera's,food_drink,cafe,mexican,14.1,36,yes,after-work drinks or informal team social,"5423, 5th Avenue, 11220",,,+1-929-337-6088,,40.6423115,-74.0130189,https://www.openstreetmap.org/node/2561577792,medium,106,yes
node/8664854417,Bengali Sweet,food_drink,restaurant: indian,indian,14.1,36,yes,team meal with a specific cuisine angle,,,,,,40.7358945,-74.0665237,https://www.openstreetmap.org/node/8664854417,medium,98,yes
node/12556389575,CHICKENPLE,food_drink,"restaurant: korean, fried_chicken",korean;fried_chicken,14.1,36,yes,team meal with a specific cuisine angle,"40, Ridge Road, North Arlington, NJ, 07031",North Arlington,,,,40.7829622,-74.1373736,https://www.openstreetmap.org/node/12556389575,medium,102,yes
node/6883958747,Chuan Yue,food_drink,restaurant: szechuan,szechuan,14.1,36,yes,team lunch or dinner,"842, 64th Street, Brooklyn, NY, 11220",Brooklyn,,+1-718-836-6888,Mo-Su 12:00-02:00,40.6324619,-74.0108786,https://www.openstreetmap.org/node/6883958747,higher,120,yes
way/249025801,Coffee Rx,food_drink,cafe,coffee_shop,14.1,36,yes,"low-key coffee, dessert, or small-group catch-up","1504, 86th Street, 11228",,,,,40.6111107,-74.0094987,https://www.openstreetmap.org/way/249025801,medium,102,yes
node/11074226305,Deli Plus,food_drink,cafe,breakfast;coffee_shop;pizza,14.1,36,yes,"low-key coffee, dessert, or small-group catch-up","24, PATH Plaza",,,,,40.7319445,-74.0627847,https://www.openstreetmap.org/node/11074226305,medium,102,yes
node/9432153007,El Buen Gusto Restaurant,food_drink,restaurant: latin_american,latin_american,14.1,36,yes,casual team meal,"5201, 4th Avenue, 11220",,,+1-718-492-6001,,40.6451592,-74.0136405,https://www.openstreetmap.org/node/9432153007,medium,106,yes
node/12631743742,Gongfu Xiao Long Bao,food_drink,restaurant: chinese,chinese,14.1,36,yes,team meal with a specific cuisine angle,"6020, 8th Avenue, 11220",,,,,40.6351207,-74.0101489,https://www.openstreetmap.org/node/12631743742,medium,102,yes
node/2561631196,Great Forest Food,food_drink,restaurant: chinese,chinese,14.1,36,yes,team meal with a specific cuisine angle,"763, 61st Street, 11220",,https://www.greatforestfood.com,+1-718-400-9388,Mo-Su 12:00-23:00,40.6353919,-74.0107533,https://www.openstreetmap.org/node/2561631196,higher,128,yes
node/9775989876,Ha-Weeda Tavern,food_drink,pub,pub;latin_american;hawaiian,14.1,36,yes,after-work drinks or informal team social,"4575, 2nd Avenue, 11220",,https://www.haweedatavern.com,,Mo-Su 17:00-02:00,40.6514815,-74.014222,https://www.openstreetmap.org/node/9775989876,higher,124,yes
node/6906966997,Holy Crab Boiling,food_drink,"restaurant: cajun, creole, seafood",cajun;creole;seafood,14.1,36,yes,team lunch or dinner,"5915, 7th Avenue, Brooklyn, NY, 11220",Brooklyn,https://www.holycrabboiling.com,+1-347-889-6663,Mo-Su 13:00-01:00,40.636985,-74.0113838,https://www.openstreetmap.org/node/6906966997,higher,128,yes
node/12248272577,In Cha,food_drink,cafe,bubble_tea,14.1,36,yes,"low-key coffee, dessert, or small-group catch-up","6003, 7th Avenue, 11220",,,,10:30-22:30,40.6365949,-74.0117882,https://www.openstreetmap.org/node/12248272577,medium,106,yes
node/5976446885,JSQ Lounge,food_drink,bar,,14.1,36,yes,after-work drinks or informal team social,"2881, John F. Kennedy Boulevard",,,,,40.7319706,-74.0643069,https://www.openstreetmap.org/node/5976446885,medium,99,yes
node/2561485165,KULU Desserts,food_drink,cafe,dessert,14.1,36,yes,"low-key coffee, dessert, or small-group catch-up","806, 62nd Street, Brooklyn, NY, 11220",Brooklyn,https://www.kuludesserts.com/,,,40.6341283,-74.0105726,https://www.openstreetmap.org/node/2561485165,higher,120,yes
node/2561552343,La Carreta,food_drink,restaurant: latin_american,latin_american,14.1,36,yes,casual team meal,"407, 51st Street, 11220",,,+1-718-567-3566,,40.645757,-74.0127007,https://www.openstreetmap.org/node/2561552343,medium,106,yes
node/7776599005,La Rosa Chicken & Grill,food_drink,restaurant: chicken,chicken,14.1,36,yes,team lunch or dinner,,,https://www.larosagrill.com,+1-732-743-7880,Mo-Su 11:00-21:00,40.4250629,-74.1602816,https://www.openstreetmap.org/node/7776599005,higher,124,yes
node/6921710508,La Villa,food_drink,"restaurant: pizza, italian",pizza;italian,14.1,36,yes,casual team meal,"1529, 86th Street, 11228",,https://www.lavillaparkslope.com,+1-718-256-3100,Mo-Th 11:00-22:30; Fr-Sa 11:00-23:00; Su 12:00-22:00,40.6111644,-74.0081983,https://www.openstreetmap.org/node/6921710508,higher,128,yes
node/13426981611,Master BBQ,food_drink,"restaurant: barbecue, portuguese",barbecue;portuguese,14.1,36,yes,after-work drinks or informal team social,"198, Union Avenue, Belleville, NJ, 07109",Belleville,,+19737599200,,40.7906279,-74.157629,https://www.openstreetmap.org/node/13426981611,medium,106,yes
node/6389091386,Mod Cup,food_drink,cafe,,14.1,36,yes,"low-key coffee, dessert, or small-group catch-up","25, Senate Place, Jersey City, NJ, 07306",Jersey City,,+1 201 798 1666,Mo-Su 08:00-17:00,40.7368301,-74.0676889,https://www.openstreetmap.org/node/6389091386,medium,107,yes
node/2561579230,Nieves Tia Mimi,food_drink,ice cream,,14.1,36,yes,"low-key coffee, dessert, or small-group catch-up",,,https://www.nievestiamimi.com,+1-718-576-3205,Mo-Su 10:00-22:00,40.6423525,-74.0129766,https://www.openstreetmap.org/node/2561579230,higher,121,yes
way/249026180,Outback Steakhouse,food_drink,"restaurant: american, steak",american;steak,14.1,36,yes,casual team meal,"1475, 86th Street, Brooklyn, NY, 11228",Brooklyn,https://www.outback.com,+1-718-837-7200,"11:00-23:00; Fr,Sa 11:00-23:30",40.6120323,-74.009322,https://www.openstreetmap.org/way/249026180,higher,128,yes
node/4978359825,Ralph's Italian Ices,food_drink,ice cream,ice_cream,14.1,36,yes,"low-key coffee, dessert, or small-group catch-up","1731, Union Avenue, Hazlet Township, NJ, 07730",Hazlet Township,,+1-732-335-5559,"May-Sep 12:00-23:00 open; Mar-Apr 12:00-23:00 unknown ""varying start date""; Oct-Nov 12:00-23:00 unknown ""varying end date""; PH off",40.424334,-74.1600497,https://www.openstreetmap.org/node/4978359825,higher,120,yes
node/12631743755,Rice Village',food_drink,restaurant: chinese,chinese,14.1,36,yes,"low-key coffee, dessert, or small-group catch-up",,,,+1-718-238-8738,,40.636507,-74.01188,https://www.openstreetmap.org/node/12631743755,medium,102,yes
node/4978359823,Romeo's Pizza & Italian Restaurant,food_drink,restaurant: pizza,pizza,14.1,36,yes,casual team meal,"1721, Union Avenue, Hazlet Township, NJ, 07730",Hazlet Township,,+1-732-264-8182,Mo-Fr 10:30-22:30; Sa 11:00-23:00; Su 11:00-22:30; PH off,40.424767,-74.1602431,https://www.openstreetmap.org/node/4978359823,higher,120,yes
node/8068799786,Shanghai Bun - Matawan,food_drink,restaurant,,14.1,36,yes,team lunch or dinner,"952, State Route 34 Ste 6, Matawan, 07747-3258",Matawan,http://www.shanghaibunmatawan.com/,+1-732-765-8388,"Mo,We,Th,Fr,Sa,Su 11:00-22:00; Tu off",40.4065405,-74.2341883,https://www.openstreetmap.org/node/8068799786,higher,125,yes
node/9651965537,Sip Pizza,food_drink,restaurant: pizza,pizza,14.1,36,yes,casual team meal,"60, Sip Avenue, Jersey City, NJ, 07306",Jersey City,,,,40.7306308,-74.0618303,https://www.openstreetmap.org/node/9651965537,medium,102,yes
node/12631743748,Special Restaurant,food_drink,restaurant: chinese,chinese,14.1,36,yes,team meal with a specific cuisine angle,"715, 61st Street, 11220",,,+1-347-457-6638,,40.6359924,-74.0117519,https://www.openstreetmap.org/node/12631743748,medium,106,yes
node/5195826565,Starbucks,food_drink,cafe,coffee_shop,14.1,36,yes,"low-key coffee, dessert, or small-group catch-up","3, Path Plaza, Jersey City, NJ, 07306",Jersey City,https://www.starbucks.com/store-locator/store/1017330/journal-square-path-plaza-3-path-plaza-jersey-city-nj-073062905-us,+1 551-229-3968,,40.7323956,-74.0629413,https://www.openstreetmap.org/node/5195826565,higher,124,yes
node/5371689522,Starbucks,food_drink,cafe,coffee_shop,14.1,36,yes,"low-key coffee, dessert, or small-group catch-up","120, Cedar Grove Lane, Somerset, NJ, 08873",Somerset,https://www.starbucks.com/store-locator/store/15084/somerset-120-cedar-grove-lane-somerset-nj-088736462-us,+1 732-748-9181,Mo-Fr 05:00-22:30; Sa 05:30-23:00; Su 06:00-21:30,40.5214935,-74.5213524,https://www.openstreetmap.org/node/5371689522,higher,128,yes
node/11938078545,Szechaun Mirchi,food_drink,"restaurant: asian, thai, chinese",asian;thai;chinese,14.1,36,yes,team meal with a specific cuisine angle,"850, Newark Avenue, Jersey City, NJ, 07306",Jersey City,https://www.smirchi.com,+1-201-743-3720,Su-Th 11:30-22:00; Fr-Sa 11:30-22:30,40.7361039,-74.0673545,https://www.openstreetmap.org/node/11938078545,higher,128,yes
node/5299354218,The Meat Corner,food_drink,restaurant: chinese,chinese,14.1,36,yes,team meal with a specific cuisine angle,"6001, 7th Avenue, 11220",,,+1 646-820-0838,08:00-22:00,40.6366369,-74.0117444,https://www.openstreetmap.org/node/5299354218,higher,120,yes
node/12556375921,The Tavern,food_drink,bar,,14.1,36,yes,after-work drinks or informal team social,"14, Ridge Road, North Arlington, NJ, 07031",North Arlington,,,,40.7821941,-74.138019,https://www.openstreetmap.org/node/12556375921,medium,99,yes
way/249587108,Three Brothers Bar,food_drink,bar,,14.1,36,yes,after-work drinks or informal team social,"4910, 3rd Avenue, 11220",,,,,40.6482302,-74.0145994,https://www.openstreetmap.org/way/249587108,medium,99,yes
node/12631743751,Wang Hao Restaurant,food_drink,restaurant: chinese,chinese,14.1,36,yes,team meal with a specific cuisine angle,"717, 61st Street, 11220",,,+1-718-808-1838,,40.6359362,-74.0116585,https://www.openstreetmap.org/node/12631743751,medium,106,yes
node/2561631178,WesternYunnan Crossing Bridge Noodle,food_drink,"restaurant: chinese, noodle",chinese;noodle,14.1,36,yes,team meal with a specific cuisine angle,"705, 59th Street, 11220",,,+17188384181,,40.6373422,-74.0108511,https://www.openstreetmap.org/node/2561631178,medium,106,yes
node/8957618496,Xing Wok,food_drink,restaurant: chinese,chinese,14.1,36,yes,team meal with a specific cuisine angle,"3040, NJ 35, Hazlet Township, NJ, 07730",Hazlet Township,,,,40.4180434,-74.1815629,https://www.openstreetmap.org/node/8957618496,medium,102,yes
node/12631743736,Yuan Zai Bing,food_drink,restaurant: chinese,chinese,14.1,36,yes,team meal with a specific cuisine angle,,,https://www.yuanzaibing.com,+1-929-626-8881,Mo-Su 11:00-21:30,40.6365047,-74.0114916,https://www.openstreetmap.org/node/12631743736,higher,124,yes
node/7191287809,28 BBQ,food_drink,restaurant: barbecue,barbecue,14.2,36,yes,after-work drinks or informal team social,"303, West Union Avenue, Bound Brook, NJ, 08805",Bound Brook,,,,40.5680661,-74.5421129,https://www.openstreetmap.org/node/7191287809,medium,102,yes
node/7402054714,A & J Bistro,food_drink,restaurant,,14.2,36,yes,team lunch or dinner,"352, State Rt, East Hanover",East Hanover,,+1-973-506-9066,,40.8040196,-74.3624842,https://www.openstreetmap.org/node/7402054714,medium,103,yes
node/9859566810,Angelo's Pizzeria,food_drink,"restaurant: pizza, italian",pizza;italian,14.2,36,yes,casual team meal,"303, Broad Street, Bloomfield, NJ, 07003",Bloomfield,,+1 973-429-8505,,40.8041602,-74.1943813,https://www.openstreetmap.org/node/9859566810,medium,106,yes
node/9193624332,Arooga's,food_drink,restaurant: american,american,14.2,36,yes,casual team meal,"1031, State Route 18, East Brunswick, NJ, 08816",East Brunswick,https://aroogas.com/aroogas-rt-18-eastbrunswick/,+1 732-663-9464,Su-Th 12:00-23:00; Fr-Sa 12:00-24:00,40.4150428,-74.3701277,https://www.openstreetmap.org/node/9193624332,higher,128,yes
node/9102137994,Bagelicious,food_drink,restaurant: bagel,bagel,14.2,36,yes,team lunch or dinner,"7501, 13th Avenue, Brooklyn, NY, 11228",Brooklyn,https://www.bagelicious.com/,+1-718-256-0300,,40.6200833,-74.007414,https://www.openstreetmap.org/node/9102137994,higher,124,yes
node/8664854217,Biryani Pot,food_drink,restaurant: indian,indian,14.2,36,yes,team meal with a specific cuisine angle,,,https://www.biryanipotusa.com/,,,40.7358392,-74.0660143,https://www.openstreetmap.org/node/8664854217,higher,116,yes
node/8893505517,Brewshot,food_drink,cafe,coffee_shop,14.2,36,yes,after-work drinks or informal team social,"9, Regent Street",,,,,40.7151767,-74.0461596,https://www.openstreetmap.org/node/8893505517,medium,102,yes
way/406254097,Bubby’s Burritos,food_drink,restaurant: mexican,mexican,14.2,36,yes,casual team meal,,,,,,40.7173658,-74.0481995,https://www.openstreetmap.org/way/406254097,medium,98,yes
node/9787132471,C-Xique Cafe,food_drink,cafe,breakfast;sandwich;mexican,14.2,36,yes,"low-key coffee, dessert, or small-group catch-up",,,,,Mo-Fr 6:00-18:00; Sa 7:00-16:00; Su 08:00-14:00,40.6508486,-74.0117396,https://www.openstreetmap.org/node/9787132471,medium,102,yes
node/7261678976,Carvel,food_drink,ice cream,ice_cream,14.2,36,yes,"low-key coffee, dessert, or small-group catch-up",,,,,,40.6091499,-74.0060849,https://www.openstreetmap.org/node/7261678976,medium,98,yes
way/249012764,Chinese Buffet,food_drink,restaurant,,14.2,36,yes,team meal with a specific cuisine angle,"1619, 86th Street, 11214",,,,,40.6099576,-74.0065667,https://www.openstreetmap.org/way/249012764,medium,99,yes
way/813240302,Club 516,food_drink,bar,,14.2,36,yes,after-work drinks or informal team social,"60, Old Bridge-Matawan Road, Old Bridge, NJ, 08857",Old Bridge,,,,40.4102927,-74.351026,https://www.openstreetmap.org/way/813240302,medium,99,yes
node/12650765086,Don Huang,food_drink,restaurant: chinese,chinese,14.2,36,yes,team meal with a specific cuisine angle,,,,+1-929-326-5967,,40.6353036,-74.0089934,https://www.openstreetmap.org/node/12650765086,medium,102,yes
node/7191287810,Golden Corner Diner,food_drink,restaurant: diner,diner,14.2,36,yes,casual team meal,"313, West Union Avenue, Bound Brook, NJ, 08805",Bound Brook,,,,40.5678492,-74.5429614,https://www.openstreetmap.org/node/7191287810,medium,102,yes
node/7659109028,Great 8,food_drink,restaurant: vietnamese,vietnamese,14.2,36,yes,team lunch or dinner,"5906, 8th Avenue, 11220",,https://www.great8brooklyn.com/,+17184928916,,40.6359863,-74.0092627,https://www.openstreetmap.org/node/7659109028,higher,124,yes
node/12638949932,Gus's Pizzeria,food_drink,"restaurant: pizza, fried_chicken, italian, mexican",pizza;fried_chicken;italian;mexican,14.2,36,yes,casual team meal,,,https://www.ordergusspizzeria.com,+1-718-236-3339,"Mo-Sa 11:00-23:00, Su 12:00-21:00",40.6041734,-74.0069102,https://www.openstreetmap.org/node/12638949932,higher,124,yes
node/5977044394,HUNGRY Indian Fine Cusine,food_drink,restaurant: indian,indian,14.2,36,yes,team meal with a specific cuisine angle,,,,,,40.7355986,-74.0658482,https://www.openstreetmap.org/node/5977044394,medium,98,yes
node/9661654063,Itto Sushi,food_drink,restaurant: sushi,sushi,14.2,36,yes,team meal with a specific cuisine angle,,,,,,40.7167274,-74.0471547,https://www.openstreetmap.org/node/9661654063,medium,98,yes
node/7656525681,Jooy Tea Shoppe,food_drink,cafe,,14.2,36,yes,"low-key coffee, dessert, or small-group catch-up",,,,+1-347-457-5888,,40.6353752,-74.009882,https://www.openstreetmap.org/node/7656525681,medium,99,yes
way/264853249,Life Pancake Company,food_drink,restaurant: diner,diner,14.2,36,yes,casual team meal,"426, Jersey Avenue, Jersey City, 07302",Jersey City,https://www.brownstonediner.com/,+1-201-433-0471,Mo-Su 06:00-23:00,40.7167439,-74.048556,https://www.openstreetmap.org/way/264853249,higher,128,yes
way/277479645,Maritime Parc,food_drink,restaurant,,14.2,36,yes,team lunch or dinner,,,,,,40.7095403,-74.0416895,https://www.openstreetmap.org/way/277479645,medium,95,yes
node/12556367168,Mi Pueblito,food_drink,restaurant: mexican,mexican,14.2,36,yes,casual team meal,"89, Ridge Road, North Arlington, NJ, 07031",North Arlington,,,,40.7845347,-74.136659,https://www.openstreetmap.org/node/12556367168,medium,102,yes
node/12626619102,Molly Tea,food_drink,cafe,milk_tea,14.2,36,yes,"low-key coffee, dessert, or small-group catch-up",,,https://mollyteausa.com,+1-347-599-2688,Mo-Su 11:00-21:30,40.6357813,-74.0090505,https://www.openstreetmap.org/node/12626619102,higher,124,yes
way/693397229,Nevada Diner,food_drink,restaurant: american,american,14.2,36,yes,casual team meal,"293, Broad Street, Bloomfield, NJ, 07003",Bloomfield,,+1 973-743-9393,,40.8037528,-74.1943854,https://www.openstreetmap.org/way/693397229,medium,106,yes
node/12631743741,New Double Fire,food_drink,restaurant: chinese,chinese,14.2,36,yes,team meal with a specific cuisine angle,"6018, 8th Avenue, 11220",,,,,40.6351592,-74.0101086,https://www.openstreetmap.org/node/12631743741,medium,102,yes
node/12631743739,Ng's Kitchen,food_drink,restaurant: chinese,chinese,14.2,36,yes,team meal with a specific cuisine angle,,,,+1-646-818-5282,,40.6352886,-74.0099728,https://www.openstreetmap.org/node/12631743739,medium,102,yes
node/5779392107,Ponte Vecchio,food_drink,"restaurant: italian, seafood",italian;seafood,14.2,36,yes,team meal with a specific cuisine angle,,,,,,40.402601,-74.2981034,https://www.openstreetmap.org/node/5779392107,medium,98,yes
node/5977044393,Rajbhog Sweets,food_drink,restaurant: indian,indian,14.2,36,yes,team meal with a specific cuisine angle,"812, Newark Avenue, Jersey City, 07306",Jersey City,https://www.rajbhog.com/locations/newark-avenue/,,,40.7357621,-74.065486,https://www.openstreetmap.org/node/5977044393,higher,120,yes
way/249534663,Rakuzen AYCE Sushi,food_drink,restaurant: sushi,sushi,14.2,36,yes,team meal with a specific cuisine angle,"6408, Fort Hamilton Parkway, Brooklyn, NY, 11219",Brooklyn,,+1-718-238-0008,,40.6310965,-74.0089718,https://www.openstreetmap.org/way/249534663,medium,106,yes
node/5977044389,Rasoi,food_drink,restaurant: indian,indian,14.2,36,yes,team meal with a specific cuisine angle,,,https://rasoi123.com/,,"Mo-Th 11:00-15:00,17:00-22:00; Fr 11:00-15:00,17:00-22:30; Sa,Su 11:00-16:00,17:00-22:30",40.7358124,-74.0653739,https://www.openstreetmap.org/node/5977044389,higher,120,yes
node/13205961601,Saigon Pho,food_drink,restaurant: vietnamese,vietnamese,14.2,36,yes,team lunch or dinner,"354, West Mount Pleasant Avenue, 07936",,https://www.saigonpho2.net/,+1-973-585-7979,We-Mo 11:00-20:30,40.8039555,-74.362545,https://www.openstreetmap.org/node/13205961601,higher,128,yes
node/8664853018,Samosa Paradise,food_drink,restaurant,,14.2,36,yes,team lunch or dinner,,,,,,40.7358451,-74.0650691,https://www.openstreetmap.org/node/8664853018,medium,95,yes
node/12631743740,Soccer Tavern,food_drink,bar,,14.2,36,yes,after-work drinks or informal team social,,,,,,40.6354177,-74.0098375,https://www.openstreetmap.org/node/12631743740,medium,95,yes
node/10958459005,Sol Azteca,food_drink,restaurant: mexican,mexican,14.2,36,yes,casual team meal,,,,,,40.7193826,-74.0496816,https://www.openstreetmap.org/node/10958459005,medium,98,yes
way/327704394,Surf City,food_drink,biergarten,,14.2,36,yes,team lunch or dinner,,,https://www.surfcitybar.com/,,,40.7116636,-74.042883,https://www.openstreetmap.org/way/327704394,medium,103,yes
node/6791111462,Tiger Sugar,food_drink,cafe,bubble_tea,14.2,36,yes,"low-key coffee, dessert, or small-group catch-up","5903, 8th Avenue, 11220",,,+1-718-438-2358,Mo-Su 11:00-21:30,40.6358568,-74.0089718,https://www.openstreetmap.org/node/6791111462,higher,120,yes
node/6260102833,ViVi Bubble Tea,food_drink,cafe,,14.2,36,yes,"low-key coffee, dessert, or small-group catch-up","5924, 8th Avenue, 11220",,https://www.vivibubbletea.com/location_content.php?l=6,+1 718-439-0288,,40.6356846,-74.0096259,https://www.openstreetmap.org/node/6260102833,higher,121,yes
node/9501513257,ViVi Bubble Tea,food_drink,cafe,,14.2,36,yes,"low-key coffee, dessert, or small-group catch-up","5002, 5th Avenue, 11220",,,,,40.6451065,-74.0105193,https://www.openstreetmap.org/node/9501513257,medium,99,yes
node/5655037167,Whealth Kitchen,food_drink,cafe,sandwich;coffee_shop,14.2,36,yes,"low-key coffee, dessert, or small-group catch-up","615, Pavonia Avenue, Jersey City, NJ, 07306",Jersey City,https://www.whealthandco.com,+1-201-795-5188,Mo-Fr 06:30-20:00,40.7324626,-74.0608869,https://www.openstreetmap.org/node/5655037167,higher,128,yes
node/7656695500,Yi Fang Tea,food_drink,cafe,bubble_tea,14.2,36,yes,"low-key coffee, dessert, or small-group catch-up","774, 58th Street, Brooklyn, NY, 11220",Brooklyn,,,,40.6367635,-74.0088184,https://www.openstreetmap.org/node/7656695500,medium,102,yes
node/5874617621,Zeppelin Hall Biergarten,food_drink,biergarten,,14.2,36,yes,team lunch or dinner,"88, Liberty View Drive, Jersey City, NJ, 07302",Jersey City,https://zeppelinhall.com,+1-201-721-8888,,40.715127,-74.0466854,https://www.openstreetmap.org/node/5874617621,higher,121,yes
node/2561221069,AM-PM Cafe & Bar,food_drink,restaurant: asian,asian,14.3,37,yes,after-work drinks or informal team social,"6524, 11th Avenue, 11219",,https://www.cornerampmcafebar.com,+1-718-885-4824,,40.6282179,-74.0065734,https://www.openstreetmap.org/node/2561221069,higher,123,yes
