osm_id,name,pack_type,category,cuisine,distance_miles_from_rahway,rough_drive_minutes_from_rahway,within_45_min_model,team_use_case,address,city,website,phone,opening_hours,lat,lon,osm_url,data_confidence,recommendation_score,verify_before_booking
node/11037776736,LouCás,food_drink,restaurant: italian,italian,5.1,18,yes,team meal with a specific cuisine angle,"9, Lincoln Highway, Edison, NJ, 08820",Edison,https://www.loucasrestaurant.com/,+1-732-549-8580,"Mo off; Tu-Th 12:00-15:00,15:00-21:30; Fr 12:00-15:00,15:00-22:00; Sa 12:00-22:30; Su 12:00-21:00",40.5549294,-74.3450368,https://www.openstreetmap.org/node/11037776736,higher,150,yes
node/11037776740,Mee Mah,food_drink,restaurant: chinese,chinese,5.1,18,yes,team meal with a specific cuisine angle,"9, Lincoln Highway, Edison, NJ, 08820",Edison,https://www.meemahnj.com/,+1-732-906-2223,Mo off; Tu-Th 11:00-21:30; Fr-Sa 11:00-22:30; Su 12:00-21:30,40.5552827,-74.3447141,https://www.openstreetmap.org/node/11037776740,higher,150,yes
node/2061559508,The Cheesecake Factory,food_drink,restaurant: american,american,5.1,18,yes,casual team meal,"455, Menlo Park Drive, Edison, 08837",Edison,https://locations.thecheesecakefactory.com/nj/edison-59.html,+1 732-494-7000,Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 10:00-22:00,40.5492063,-74.3354815,https://www.openstreetmap.org/node/2061559508,higher,150,yes
node/7668021002,Brisas Bakery & Restaurant,food_drink,"restaurant: latin_american, colombian, bakery, coffee_shop",latin_american;colombian;bakery;coffee_shop,5.2,18,yes,"low-key coffee, dessert, or small-group catch-up","262, Morris Avenue, Elizabeth, NJ, 07208",Elizabeth,https://brisasempanadas.com/,+1-908-353-1377,Mo-Su 06:00-20:00,40.6679523,-74.2166096,https://www.openstreetmap.org/node/7668021002,higher,150,yes
way/208576070,NOAH Osteria,food_drink,restaurant: italian,italian,5.2,18,yes,team meal with a specific cuisine angle,"14, Julian Place, Elizabeth, NJ, 07208",Elizabeth,https://www.noahosteria.com/,+1 908-353-0277,Tu-Th 17:00-02:00; Fr 17:00-03:00; Sa 12:00-03:00; Su 12:00-24:00,40.6671366,-74.2164259,https://www.openstreetmap.org/way/208576070,higher,150,yes
way/707061664,Seasons 52,food_drink,restaurant: american,american,5.2,18,yes,casual team meal,"217, Lafayette Avenue, Edison, NJ, 08837",Edison,https://seasons52.com/locations/nj/edison/edison-menlo-park/4527,+1 732-632-1852,Mo-Th 11:30-22:00; Fr-Sa 11:30-23:00; Su 11:30-21:00,40.5458945,-74.3325664,https://www.openstreetmap.org/way/707061664,higher,150,yes
node/13720677870,Killmeyer's,food_drink,bar,german,5.3,19,yes,after-work drinks or informal team social,"4256, Arthur Kill Road, Staten Island, NY, 10309",Staten Island,https://killmeyers.com,+1 718-984-1202,Tu-Su 12:00-21:00; Fr-Sa 12:00-22:00; Mo off,40.5384251,-74.2371376,https://www.openstreetmap.org/node/13720677870,higher,150,yes
node/12456546131,Killmeyer's Old Bavaria Inn,food_drink,restaurant: german,german,5.3,19,yes,team lunch or dinner,"4254, Arthur Kill Road, Staten Island, NY, 10309",Staten Island,https://killmeyers.com/,+1 718-984-1202,"Mo off; Tu-Th 12:00-21:00; Fr,Sa 12:00-22:00; Su 12:00-21:00",40.5384997,-74.237165,https://www.openstreetmap.org/node/12456546131,higher,150,yes
node/10252473109,"Lorenzo's Restaurant, Bar & Cabaret",food_drink,restaurant: italian,italian,5.3,19,yes,after-work drinks or informal team social,"1100, South Avenue, Staten Island, NY, 10314",Staten Island,https://lorenzosdining.com,+1 718-477-2400,Mo-Th 06:00-21:00; Fr 06:00-22:00; Sa 08:00-22:00; Su 08:00-20:00,40.6149221,-74.1770833,https://www.openstreetmap.org/node/10252473109,higher,150,yes
node/9064137409,Starbucks,food_drink,cafe,coffee_shop,5.3,19,yes,"low-key coffee, dessert, or small-group catch-up","1000, Morris Avenue, Union, NJ, 07083",Union,https://www.starbucks.com/store-locator/store/19127/kean-university-thompson-libra-1000-morris-ave-union-nj-070837133-us,+1 908-737-4688,Mo-Su 08:00-16:00,40.6780173,-74.2339287,https://www.openstreetmap.org/node/9064137409,higher,150,yes
way/267330498,Woodbridge Public Library - Henry Inman Branch,venue_community,library,,2.7,13,yes,possible hosted event or group gathering,"607, Inman Avenue, Colonia, 07067",Colonia,https://www.woodbridgelibrary.org/,+1 732 726 7072,,40.598163,-74.3281628,https://www.openstreetmap.org/way/267330498,higher,149,yes
node/11209075411,Gilda Nutrition,food_drink,restaurant,,4.3,17,yes,team lunch or dinner,"715, Summer Street, Elizabeth, NJ, 07202",Elizabeth,https://linktr.ee/gildanutritionnj,+1 908-344-6087,Mo-Fr 06:30-20:00; Sa 08:00-20:00; Su closed,40.650594,-74.2168924,https://www.openstreetmap.org/node/11209075411,higher,149,yes
way/204080672,Woodbridge Community Center,venue_community,community centre,,4.4,17,yes,possible hosted event or group gathering,"600, Main Street, Woodbridge, NJ, 07095",Woodbridge,https://njwcc.com/,+1-732-596-4170,Mo-Fr 05:45-21:45; Sa 06:30-17:45; Su 08:00-17:45,40.5468497,-74.3021648,https://www.openstreetmap.org/way/204080672,higher,149,yes
node/7821177564,Burlington,shopping_walkaround,department store,,4.5,17,yes,easy indoor walkaround with food options nearby,"1801, South Avenue, Staten Island, NY, 10314-3646",Staten Island,https://stores.burlington.com/ny/staten-island/477,+1 718-982-0300,Mo-Th 08:00-22:00; Fr-Sa 08:00-23:00; Su 08:00-22:00,40.6013297,-74.1917305,https://www.openstreetmap.org/node/7821177564,higher,149,yes
way/824255141,Edison YMCA,active_fun,fitness centre,,4.6,17,yes,active team-building or playful outing,"1775, Oak Tree Road, Edison, NJ",Edison,https://www.ymcaofmewsa.org/locations/edison-ymca,+1 732-494-3232,Mo-Fr 06:00-21:00; Sa-Su 07:00-16:00,40.5712679,-74.3501499,https://www.openstreetmap.org/way/824255141,higher,149,yes
node/3404266226,Rosevelt's Deli,food_drink,restaurant: sandwich,sandwich,5.5,19,yes,team lunch or dinner,"684, King Georges Post Road, Woodbridge Township, NJ, 08863",Woodbridge Township,https://www.rooseveltsdeli.com/,+1 732-738-9399,Mo-Fr 06:00-22:00; Sa 07:00-22:00; Su 08:00-15:00,40.5322754,-74.3075396,https://www.openstreetmap.org/node/3404266226,higher,149,yes
node/13743394505,The Halal Zone,food_drink,restaurant: middle_eastern,middle_eastern,5.5,19,yes,team lunch or dinner,"400, North Broad Street, 07208",,https://thehalalzone.org,+1-908-355-6229,Su 14:00-23:00; Mo-Sa 11:00-02:00,40.6713457,-74.2149792,https://www.openstreetmap.org/node/13743394505,higher,149,yes
node/8418876780,Flores Brunch,food_drink,restaurant: brunch,brunch,5.6,19,yes,team lunch or dinner,"4553, Arthur Kill Road, Staten Island, NY, 10309",Staten Island,https://floresbrunchny.com/,+1 718-605-9866,Mo-Th 08:00-22:00; Fr-Su 08:00-23:00,40.532075,-74.2393419,https://www.openstreetmap.org/node/8418876780,higher,149,yes
node/3404238165,Goodfellows,food_drink,restaurant: pizza,pizza,5.6,19,yes,casual team meal,"736, King Georges Post Road, Fords, NJ, 08863",Fords,https://www.goodfellowstakeout.com/,+1 732-738-7500,10:00-22:00,40.5311562,-74.3095003,https://www.openstreetmap.org/node/3404238165,higher,149,yes
node/9054865556,Starbucks,food_drink,cafe,coffee_shop,5.6,19,yes,"low-key coffee, dessert, or small-group catch-up","1011, Morris Avenue, Union, NJ, 07083",Union,https://www.starbucks.com/store-locator/store/1026901/vermella-union-morris-ave-1011-g-morris-ave-suite-a-union-nj-070837120-us,+1 732-404-7805,Mo-Fr 05:00-21:00; Sa-Su 06:00-22:00,40.6827402,-74.2338914,https://www.openstreetmap.org/node/9054865556,higher,149,yes
node/13743505501,Bubbakoo's Burritos,food_drink,restaurant: mexican,mexican,5.7,19,yes,casual team meal,"505, STE 102, North Broad Street, 07208",,https://bubbakoos.com/locations/nj/505-n-broad-street-suite-102,+19088454100,Mo-Su 08:00-23:00,40.6739376,-74.2129806,https://www.openstreetmap.org/node/13743505501,higher,149,yes
node/13743561801,Bull Horns Burger + Grill,food_drink,"restaurant: burger, grill",burger;grill,5.7,19,yes,casual team meal,"505, STE 106, North Broad Street, 07208",,https://www.bullhorns.com/,+19086173358,Mo-Su 11:00-03:00,40.6738613,-74.2124861,https://www.openstreetmap.org/node/13743561801,higher,149,yes
node/13743561701,Jersey Mike's Subs,food_drink,restaurant: sandwich,sandwich,5.7,19,yes,team lunch or dinner,"505, North Broad Street, 07208",,http://www.jerseymikes.com/1077/elizabeth-nj,+17325159881,Mo-Su 10:00-21:00,40.6738942,-74.212714,https://www.openstreetmap.org/node/13743561701,higher,149,yes
node/11040332654,Casa Nino's Pizza Bar,food_drink,restaurant: pizza,pizza,5.8,20,yes,after-work drinks or informal team social,"1281, Arthur Kill Road, Staten Island, NY, 10312",Staten Island,https://casaninosi.com/,+1 718-948-0440,10:30-22:00,40.5657975,-74.1829086,https://www.openstreetmap.org/node/11040332654,higher,149,yes
node/1708724065,Sunset Pizza Restaurant,food_drink,restaurant: pizza,pizza,5.8,20,yes,casual team meal,"645, Rossville Avenue, Staten Island, NY, 10309",Staten Island,https://www.sunsetpizza.net/,+1 718-356-5918,11:00-21:45,40.5427501,-74.2077902,https://www.openstreetmap.org/node/1708724065,higher,149,yes
way/167413312,Cranford Public Library,venue_community,library,,3.3,15,yes,possible hosted event or group gathering,"224, Walnut Avenue, Cranford, 07016",Cranford,http://www.cranford.com/library/,+1 908 709 7272,,40.6516087,-74.3043191,https://www.openstreetmap.org/way/167413312,higher,148,yes
node/13315564370,Roselle Public Library,venue_community,library,,3.4,15,yes,possible hosted event or group gathering,"104, West 4th Avenue, Roselle, 07203",Roselle,https://www.rosellelibrary.org/,+1 908 245 5809,,40.6565099,-74.2635098,https://www.openstreetmap.org/node/13315564370,higher,148,yes
node/5612758621,Noches de Colombia,food_drink,restaurant: caribbean,caribbean,4.3,17,yes,team lunch or dinner,"545, Bayway, 07202",,https://www.nochesdecolombiaelizabeth.com/,+1-908-353-7000,,40.6455008,-74.2129934,https://www.openstreetmap.org/node/5612758621,higher,148,yes
node/3174502461,Mulberry House Restaurant,food_drink,restaurant: tea,tea,4.6,17,yes,team lunch or dinner,"415, Westfield Avenue, Westfield, 07090",Westfield,https://www.mulberryhouserestaurant.com/,+1-908-233-3562,,40.6480751,-74.3489091,https://www.openstreetmap.org/node/3174502461,higher,148,yes
node/11701476669,fresh&co,food_drink,restaurant,,4.8,18,yes,team lunch or dinner,"21, East Broad Street, 07090",,http://freshandco.com,+1 908-588-2988,Mo-Fr 07:00-21:00; Sa-Su 08:00-20:00,40.650575,-74.3497316,https://www.openstreetmap.org/node/11701476669,higher,148,yes
way/190588059,Target,shopping_walkaround,department store,,4.8,18,yes,easy indoor walkaround with food options nearby,"100, Parsonage Road, Edison, NJ, 08837",Edison,https://www.target.com/sl/menlo-park/1055,+1 732-744-1100,Mo-Su 08:00-23:00,40.5518329,-74.3322759,https://www.openstreetmap.org/way/190588059,higher,148,yes
way/187798475,The Original Pancake House,food_drink,restaurant,,4.9,18,yes,team lunch or dinner,"61, US Route 1, Metuchen, NJ, 08840",Metuchen,https://www.ophwoodbridge.com/,+1 732-710-3826,Mo-Th 08:00-15:00; Fr-Su 07:00-15:00,40.547979,-74.3267692,https://www.openstreetmap.org/way/187798475,higher,148,yes
node/2545431426,Buddy's Cafe Play Place,food_drink,cafe,bubble_tea,5.9,20,yes,"low-key coffee, dessert, or small-group catch-up","262F, Arden Avenue, 10312",,https://www.buddyscafeandplayplace1.com/,+1-347-562-4842,Mo-Su 10:00-21:00,40.5530397,-74.1927658,https://www.openstreetmap.org/node/2545431426,higher,148,yes
node/7821236141,Millie's of Staten Island,food_drink,restaurant: pizza,pizza,5.9,20,yes,casual team meal,"185, Bricktown Way, Staten Island, NY, 10309",Staten Island,https://www.milliesoldworld.com/location/millies-staten-island/,+1 929-284-4004,"Mo-Th 11:30-21:00; Fr,Sa 11:30-22:00; Su 12:00-21:00",40.5308324,-74.2309451,https://www.openstreetmap.org/node/7821236141,higher,148,yes
node/1708709547,Woodrow Diner,food_drink,restaurant: american,american,5.9,20,yes,casual team meal,"655, Rossville Avenue, Staten Island, NY, 10309",Staten Island,https://www.woodrowdinersi.com/,+1 718-984-7373,"Mo-Th 07:00-22:00; Fr,Sa 07:00-23:00; Su 07:00-21:00",40.5428962,-74.2066515,https://www.openstreetmap.org/node/1708709547,higher,148,yes
node/3096488023,Applebee's,food_drink,restaurant: american,american,6.0,20,yes,casual team meal,"1721, Morris Avenue, Union, NJ, 07083",Union,https://restaurants.applebees.com/en-us/nj/union/1721-morris-ave.-98051,+1 908-964-1070,"Mo-Th,Su 11:00-24:00, Fr-Sa 11:00-01:00",40.6940914,-74.2579637,https://www.openstreetmap.org/node/3096488023,higher,148,yes
node/7821236138,Applebee's,food_drink,restaurant: american,american,6.0,20,yes,casual team meal,"2722, Veterans Road West, Staten Island, NY, 10309",Staten Island,https://restaurants.applebees.com/en-us/ny/staten-island/2720-veterans-road-west-75015,+1 718-943-1200,"Su-Th 09:00-23:00; Fr,Sa 09:00-24:00",40.5300818,-74.2291373,https://www.openstreetmap.org/node/7821236138,higher,148,yes
node/9526028869,Avanti's Pizzeria,food_drink,restaurant: pizza,pizza,6.0,20,yes,casual team meal,"1650, Richmond Avenue, Staten Island, NY, 10314",Staten Island,https://avantispizza.com/,+1 718-568-3000,11:00-22:00,40.6081681,-74.1629696,https://www.openstreetmap.org/node/9526028869,higher,148,yes
node/11997816169,Cioffi’s Restaurant-Bar-Pizzeria,food_drink,restaurant: italian_pizza,italian_pizza,6.0,20,yes,after-work drinks or informal team social,"979, Stuyvesant Avenue, 07083",,https://www.cioffisfood.com/,+1 908-964-3300,Mo-Fr 11:00-21:00; Sa-Su 11:00-22:00,40.6947348,-74.2720776,https://www.openstreetmap.org/node/11997816169,higher,148,yes
node/8262422500,Cold Stone Creamery,food_drink,ice cream,ice_cream,6.0,20,yes,"low-key coffee, dessert, or small-group catch-up","2341, Richmond Avenue, Staten Island, NY, 10314",Staten Island,https://www.coldstonecreamery.com/stores/20808,+1 718-983-5700,"Mo-Th,Su 12:00-22:00; Fr,Sa 12:00-22:30",40.5908446,-74.1646201,https://www.openstreetmap.org/node/8262422500,higher,148,yes
node/8089372379,Echo Tap & Grille,food_drink,restaurant: american,american,6.0,20,yes,casual team meal,"1079, Route 22 East, Mountainside, NJ, 07092",Mountainside,https://www.echotapandgrille.com/,+1-908-264-7100,Mo-Su 11:00-22:00,40.682221,-74.3389384,https://www.openstreetmap.org/node/8089372379,higher,148,yes
node/9526028877,Saporo Sushi,food_drink,restaurant: sushi,sushi,6.0,20,yes,team meal with a specific cuisine angle,"1650, Richmond Avenue, Staten Island, NY, 10314",Staten Island,https://sapporosushi.net/,+1 718-983-3781,"Mo-Fr 11:00-21:15; Sa,Su 11:30-21:15",40.6082627,-74.163518,https://www.openstreetmap.org/node/9526028877,higher,148,yes
node/8263092686,Bario's Pizzeria,food_drink,restaurant: pizza,pizza,6.1,20,yes,after-work drinks or informal team social,"446, Nome Avenue, Staten Island, NY",Staten Island,https://www.bariosonline.com/,+1 718-370-0100,11:00-22:00,40.5897254,-74.1646715,https://www.openstreetmap.org/node/8263092686,higher,148,yes
node/8265230598,Baskin-Robbins,food_drink,ice cream,ice_cream,6.1,20,yes,"low-key coffee, dessert, or small-group catch-up","77, Richmond Hill Road, Staten Island, NY, 10314",Staten Island,https://locations.baskinrobbins.com/ny/staten-island/77-a-richmond-hill-rd-342725-br,+1 718-370-1238,Mo-Sa 05:00-22:00; Su 06:00-22:00,40.587986,-74.1653282,https://www.openstreetmap.org/node/8265230598,higher,148,yes
way/904169966,Dave & Buster's,food_drink,restaurant: american,american,6.1,20,yes,casual team meal,"2655, Richmond Avenue, Staten Island, NY",Staten Island,https://www.daveandbusters.com/us/en/about/locations/staten-island,+1 929-464-2700,"Mo-Th 11:00-24:00, Fr 11:00-01:00, Sa 10:00-01:00, Su 10:00-24:00",40.5825352,-74.1670453,https://www.openstreetmap.org/way/904169966,higher,148,yes
node/10759831084,El Sabor a mi Peru,food_drink,restaurant: peruvian,peruvian,6.1,20,yes,team lunch or dinner,"2220, Forest Avenue, Staten Island, NY, 10303",Staten Island,https://elsaboramiperu.com/,+1 347-825-2801,10:00-20:00,40.6262605,-74.163605,https://www.openstreetmap.org/node/10759831084,higher,148,yes
node/10759831080,J and B Restaurant,food_drink,restaurant: pizza,pizza,6.1,20,yes,casual team meal,"2220, Forest Avenue, Staten Island, NY, 10303",Staten Island,https://jbpizza.com/,+1 718-876-5700,"Mo-Th 11:00-21:45; Fr,Sa 11:00-22:30; Su 11:30-21:45",40.6262204,-74.1632549,https://www.openstreetmap.org/node/10759831080,higher,148,yes
node/8253381588,Miller's Ale House,food_drink,restaurant: american,american,6.1,20,yes,casual team meal,"2883, Richmond Avenue, Staten Island, NY, 10314",Staten Island,https://millersalehouse.com/locations/staten-island/,+1 718-477-0112,"Mo-We,Su 11:30-24:00, Th 11:30-01:00, Fr-Sa 11:30-02:00",40.5750924,-74.169331,https://www.openstreetmap.org/node/8253381588,higher,148,yes
node/8262422493,Mr. Pizza,food_drink,restaurant: pizza,pizza,6.1,20,yes,casual team meal,"2325, Richmond Avenue, Staten Island, NY, 10314",Staten Island,https://www.mrpizzas-siny.com/,+1 718-370-0102,"Mo-Th 11:00-21:00; Fr,Sa 11:00-21:30; Su 11:00-20:30",40.5911851,-74.1641543,https://www.openstreetmap.org/node/8262422493,higher,148,yes
node/3969879903,Outback Steakhouse,food_drink,"restaurant: american, steak",american;steak,6.1,20,yes,casual team meal,"901, Mountain Avenue, Springfield, NJ, 07081",Springfield,https://locations.outback.com/new-jersey/springfield/901-mountain-avenue,+1 973-467-9095,"Mo-Th 11:00-22:00; Fr,Sa 11:00-23:00; Su 11:00-21:00",40.6853703,-74.3339472,https://www.openstreetmap.org/node/3969879903,higher,148,yes
node/11401136599,Applebee's,food_drink,restaurant: american,american,6.2,20,yes,casual team meal,"1451, Richmond Avenue, Staten Island, NY, 10314",Staten Island,https://restaurants.applebees.com/en-us/ny/staten-island/1451-richmond-avenue-93055,+1 718-477-1300,"Mo-Th,Su 09:00-24:00, Fr,Sa 09:00-25:00",40.6126324,-74.1587483,https://www.openstreetmap.org/node/11401136599,higher,148,yes
way/904294769,Applebee's,food_drink,restaurant: american,american,6.2,20,yes,casual team meal,"2655, Richmond Avenue, Staten Island, NY, 10314",Staten Island,https://restaurants.applebees.com/en-us/ny/staten-island/2655-richmond-avenue-89025,+1 718-370-3761,"Mo-Th,Su 10:00-21:00; Fr,Sa 10:00-23:00",40.581188,-74.1647844,https://www.openstreetmap.org/way/904294769,higher,148,yes
node/7788619722,Aunt Butchie's of Brooklyn,food_drink,restaurant: italian,italian,6.2,20,yes,team meal with a specific cuisine angle,"4864, Arthur Kill Road, Staten Island, NY, 10309",Staten Island,https://auntbutchiesofbrooklyn.com/locations/staten-island/,+1 718-227-0002,"Mo-We,Su 11:00-21:00; Th-Sa 11:00-22:00",40.5235787,-74.238575,https://www.openstreetmap.org/node/7788619722,higher,148,yes
node/11401136633,Avocado Sushi,food_drink,restaurant: sushi,sushi,6.2,20,yes,team meal with a specific cuisine angle,"1430, Richmond Avenue, Staten Island, NY, 10314",Staten Island,https://www.avocadosushinyc.com/,+1 718-698-9800,"Mo-Th 11:00-22:30; Fr,Sa 11:00-23:00; Su 12:00-22:00",40.6134006,-74.1591661,https://www.openstreetmap.org/node/11401136633,higher,148,yes
node/11401136650,Chili's,food_drink,restaurant: tex-mex,tex-mex,6.2,20,yes,team lunch or dinner,"1497, Richmond Avenue, Staten Island, NY, 10314",Staten Island,https://www.chilis.com/locations/us/new-york/staten-island/staten-island/,+1 718-697-0883,"Mo-Th,Su 11:00-23:00; Fr,Sa 11:00-24:00",40.6116775,-74.1592751,https://www.openstreetmap.org/node/11401136650,higher,148,yes
node/11401136608,Ginza Sushi & Lounge,food_drink,restaurant: sushi,sushi,6.2,20,yes,team meal with a specific cuisine angle,"10, Akron Street, Staten Island, NY, 10314",Staten Island,https://www.ginzasushisi.com/,+1-718-983-5063,Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa 12:00-23:00; Su 12:00-22:00,40.6118819,-74.1586011,https://www.openstreetmap.org/node/11401136608,higher,148,yes
node/8253381599,Jade Island,food_drink,restaurant: chinese,chinese,6.2,20,yes,team meal with a specific cuisine angle,"2845, Richmond Avenue, Staten Island, NY, 10314",Staten Island,https://www.jadeislandstaten.com/,+1 718-761-8080,Mo-Th 11:30-23:00; Fr 11:30-24:00; Sa 12:30-24:00; Su 12:30-23:00,40.5758926,-74.1682931,https://www.openstreetmap.org/node/8253381599,higher,148,yes
node/7788619721,Nucci's South Italian Restaurant,food_drink,restaurant: italian,italian,6.2,20,yes,team meal with a specific cuisine angle,"4842, Arthur Kill Road, Staten Island, NY",Staten Island,https://nuccissiny.com/,+1 718-967-3600,Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-21:00,40.5241136,-74.238689,https://www.openstreetmap.org/node/7788619721,higher,148,yes
way/854540951,Climax Brewing,food_drink,pub,,3.6,15,yes,after-work drinks or informal team social,"112, Valley Road, Roselle Park, NJ, 07204",Roselle Park,http://www.climaxbrewing.com/index.html,+1-908-620-9585,,40.6597434,-74.2828375,https://www.openstreetmap.org/way/854540951,higher,147,yes
way/1191740638,Crane-Phillips House,activity_attraction,museum,,3.7,15,yes,local exploration or culture outing,"124, North Union Avenue, Cranford, NJ, 07016",Cranford,https://cranfordhistoricalsociety.org/,,"Sep-May: Su[2,4] 14:00-16:00",40.6579715,-74.3018617,https://www.openstreetmap.org/way/1191740638,higher,147,yes
way/262965814,Carteret Public Library,venue_community,library,,3.7,15,yes,possible hosted event or group gathering,"100, Cooke Avenue, Carteret, 07008",Carteret,https://www.carteretlibrary.org/,+1 732 541 3830,,40.578976,-74.2191347,https://www.openstreetmap.org/way/262965814,higher,147,yes
node/1978387202,1950 Originals,food_drink,restaurant: american,american,4.7,17,yes,casual team meal,"13, Elm Street, Westfield, NJ, 07090",Westfield,https://1950originals.com/,+12012750622,,40.6505745,-74.3481791,https://www.openstreetmap.org/node/1978387202,higher,147,yes
node/1978400620,Starbucks,food_drink,cafe,coffee_shop,4.7,17,yes,"low-key coffee, dessert, or small-group catch-up","117, Central Avenue, Westfield, NJ, 07090",Westfield,https://www.starbucks.com/store-locator/store/18392/westfield-117-central-avenue-westfield-nj-070902149-us,+1 908-789-8424,,40.6520074,-74.3469636,https://www.openstreetmap.org/node/1978400620,higher,147,yes
way/204592465,Starbucks,food_drink,cafe,coffee_shop,4.9,18,yes,"low-key coffee, dessert, or small-group catch-up","49, Route 27, Edison, NJ, 08817",Edison,https://www.starbucks.com/store-locator/store/1025088/edison-rt-27-49-route-27-edison-nj-088173953-us,+1 732-549-1092,,40.5569733,-74.3432304,https://www.openstreetmap.org/way/204592465,higher,147,yes
way/1451668424,Olga's Place,food_drink,restaurant: costa_rican,costa_rican,5.0,18,yes,team lunch or dinner,"214, Lieutenant Glenn Zamorski Drive, Elizabeth, NJ, 07206",Elizabeth,https://www.olgasplacenj.com/,+19083535881,,40.6490764,-74.1988999,https://www.openstreetmap.org/way/1451668424,higher,147,yes
node/1987957482,Frappe Joe Coffee,food_drink,cafe,,5.1,18,yes,"low-key coffee, dessert, or small-group catch-up","1, Lincoln Hwy, Edison, NJ, 08820",Edison,http://frappe-joe.com/,+1-732-372-7700,Mo-Sa 07:00-19:00; Su 08:00-17:00,40.5551924,-74.3457601,https://www.openstreetmap.org/node/1987957482,higher,147,yes
node/8641747512,Nordstrom,shopping_walkaround,department store,,5.1,18,yes,easy indoor walkaround with food options nearby,"449, Menlo Park Drive, Edison, 08837",Edison,https://www.nordstrom.com/store-details/nordstrom-menlo-park,+1 732-603-5000,Mo-Th 10:00-20:00; Fr-Sa 10:00-21:00; Su 11:00-18:00,40.5497173,-74.336539,https://www.openstreetmap.org/node/8641747512,higher,147,yes
way/96623061,Walmart,shopping_walkaround,department store,,5.1,18,yes,easy indoor walkaround with food options nearby,"360, US 9 North, Woodbridge, NJ, 07095",Woodbridge,https://www.walmart.com/store/5281-woodbridge-nj,+1 732-826-4652,06:00-23:00,40.5360133,-74.2935217,https://www.openstreetmap.org/way/96623061,higher,147,yes
way/1179636380,Del Porto,food_drink,restaurant,,5.3,19,yes,team lunch or dinner,"91, Elizabeth Avenue, Elizabeth, NJ, 07206",Elizabeth,https://delportonj.com/,+1 908-409-8423,11:30-22:00,40.6464163,-74.1905945,https://www.openstreetmap.org/way/1179636380,higher,147,yes
way/342761906,Miller-Cory House Museum,activity_attraction,museum,,5.3,19,yes,local exploration or culture outing,"614, Mountain Avenue East, Westfield, NJ, 07090",Westfield,http://www.millercoryhouse.org/,+1 908-232-1776,14:00-16:00,40.6626566,-74.3499806,https://www.openstreetmap.org/way/342761906,higher,147,yes
node/3239272196,Macy's,shopping_walkaround,department store,,5.3,19,yes,easy indoor walkaround with food options nearby,"55, Parsonage Road, Edison, NJ, 08837",Edison,https://www.macys.com/stores/nj/edison/menlo-park-mall_8.html,+1 732-549-4400,Mo-Th 10:00-21:00; Fr-Sa 10:00-22:00; Su 11:00-20:00,40.5455694,-74.3349665,https://www.openstreetmap.org/node/3239272196,higher,147,yes
relation/6463871,Clay Pit Ponds State Park Preserve,outdoor,nature reserve,,5.4,19,yes,"walk-and-talk, picnic, or outdoor decompression","83, Nielsen Avenue, 10309",,https://parks.ny.gov/parks/claypitponds,+1-718-967-1976,sunrise-sunset,40.5403163,-74.2281224,https://www.openstreetmap.org/relation/6463871,higher,147,yes
way/904206142,Angelina's Kitchen,food_drink,restaurant: italian,italian,6.3,21,yes,team meal with a specific cuisine angle,"280, Marsh Avenue, Staten Island, NY, 10314",Staten Island,https://angelinaskitchennyc.com/,+1 718-698-2000,Mo off; Tu-Sa 12:00-22:00; Su 12:00-21:00,40.5785053,-74.164064,https://www.openstreetmap.org/way/904206142,higher,147,yes
node/7788619750,Beans & Leaves,food_drink,cafe,coffee_shop,6.3,21,yes,"low-key coffee, dessert, or small-group catch-up","4916, Arthur Kill Road, Staten Island, NY, 10309",Staten Island,https://www.beansandleavescafe.com/,+1 718-448-0276,Mo-Fr 06:30-16:00; Sa-Su 08:00-15:00,40.5222196,-74.2388872,https://www.openstreetmap.org/node/7788619750,higher,147,yes
node/5148699250,Buffalo Wild Wings,food_drink,restaurant: wings,wings,6.3,21,yes,team lunch or dinner,"1447, Richmond Avenue, Staten Island, NY, 10314",Staten Island,https://www.buffalowildwings.com/locations/us/ny/staten-island/1447-richmond-avenue/sports-bar-1084/,+1 718-983-6912,"Mo-We,Su 11:00-24:00, Th-Sa 11:00-25:00",40.6120434,-74.1581793,https://www.openstreetmap.org/node/5148699250,higher,147,yes
way/904206135,Carvel,food_drink,ice cream,ice_cream,6.3,21,yes,"low-key coffee, dessert, or small-group catch-up","280, Marsh Avenue, Staten Island, NY, 10314",Staten Island,https://locations.carvel.com/ny/staten-island/280-30-marsh-ave.,+1 718-761-1367,Mo-Sa 11:00-22:00; Su 11:00-21:30,40.5775697,-74.1651496,https://www.openstreetmap.org/way/904206135,higher,147,yes
node/11401136587,Empire East,food_drink,restaurant: chinese,chinese,6.3,21,yes,team meal with a specific cuisine angle,"1445, Richmond Avenue, Staten Island, NY, 10314",Staten Island,https://www.empireeast.nyc/,+1 718-983-1111,"Mo-Th 11:30-21:30; Fr,Sa 11:30-22:30; Su 12:30-21:30",40.6118263,-74.1575413,https://www.openstreetmap.org/node/11401136587,higher,147,yes
