movieId,title,title_without_year,release_year,genres,average_rating,rating_count,tag_count,top_tags,vibe_summary,movielens_url
89745,"Avengers, The (2012)","Avengers, The",2012,Action; Adventure; Sci-Fi; IMAX,3.87,69,7,captain america; fun; great humor; silly; superhero; superhero team; visually appealing,imaginative,https://movielens.org/movies/89745
1230,Annie Hall (1977),Annie Hall,1977,Comedy; Romance,3.87,58,1,new york,funny; romantic,https://movielens.org/movies/1230
1036,Die Hard (1988),Die Hard,1988,Action; Crime; Thriller,3.86,145,0,,tense,https://movielens.org/movies/1036
33794,Batman Begins (2005),Batman Begins,2005,Action; Crime; IMAX,3.86,116,0,,tense,https://movielens.org/movies/33794
223,Clerks (1994),Clerks,1994,Comedy,3.86,104,6,cynical; generation x; hilarious; independent film; quirky; witty,funny; quirky,https://movielens.org/movies/223
3114,Toy Story 2 (1999),Toy Story 2,1999,Adventure; Animation; Children; Comedy; Fantasy,3.86,97,8,pixar; animation; disney; funny; original; sequel; tom hanks,funny; family-friendly; fantastical; warm,https://movielens.org/movies/3114
2791,Airplane! (1980),Airplane!,1980,Comedy,3.86,87,2,aviation; spoof,funny,https://movielens.org/movies/2791
1307,When Harry Met Sally... (1989),When Harry Met Sally...,1989,Comedy; Romance,3.86,85,1,new york,funny; romantic,https://movielens.org/movies/1307
32587,Sin City (2005),Sin City,2005,Action; Crime; Film-Noir; Mystery; Thriller,3.86,84,1,cult,tense,https://movielens.org/movies/32587
2700,"South Park: Bigger, Longer and Uncut (1999)","South Park: Bigger, Longer and Uncut",1999,Animation; Comedy; Musical,3.86,76,8,adult humor; controversial; crude humor; free speech; parody; satire; south park; trey parker,funny; family-friendly,https://movielens.org/movies/2700
68358,Star Trek (2009),Star Trek,2009,Action; Adventure; Sci-Fi; IMAX,3.86,59,9,future; lack of development; lack of story; quick cuts; sci-fi; simon pegg; space; space travel,imaginative,https://movielens.org/movies/68358
54001,Harry Potter and the Order of the Phoenix (2007),Harry Potter and the Order of the Phoenix,2007,Adventure; Drama; Fantasy; IMAX,3.86,58,0,,character-driven; fantastical,https://movielens.org/movies/54001
54503,Superbad (2007),Superbad,2007,Comedy,3.86,55,7,friendship; high school; michael cera; nerds; self discovery; shenanigans; virginity,funny,https://movielens.org/movies/54503
150,Apollo 13 (1995),Apollo 13,1995,Adventure; Drama; IMAX,3.85,201,3,moon; nasa; space,character-driven; imaginative,https://movielens.org/movies/150
73017,Sherlock Holmes (2009),Sherlock Holmes,2009,Action; Crime; Mystery; Thriller,3.85,58,0,,tense,https://movielens.org/movies/73017
30707,Million Dollar Baby (2004),Million Dollar Baby,2004,Drama,3.85,52,1,boxing,character-driven,https://movielens.org/movies/30707
590,Dances with Wolves (1990),Dances with Wolves,1990,Adventure; Drama; Western,3.84,164,2,american indians; native americans,character-driven,https://movielens.org/movies/590
8961,"Incredibles, The (2004)","Incredibles, The",2004,Action; Adventure; Animation; Children; Comedy,3.84,125,4,animation; disney; samuel l. jackson; superhero,funny; family-friendly,https://movielens.org/movies/8961
4963,Ocean's Eleven (2001),Ocean's Eleven,2001,Crime; Thriller,3.84,119,1,heist,tense,https://movielens.org/movies/4963
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)","Crouching Tiger, Hidden Dragon (Wo hu cang long)",2000,Action; Drama; Romance,3.84,110,2,china; martial arts,character-driven; romantic,https://movielens.org/movies/3996
2918,Ferris Bueller's Day Off (1986),Ferris Bueller's Day Off,1986,Comedy,3.84,109,1,high school,funny,https://movielens.org/movies/2918
36,Dead Man Walking (1995),Dead Man Walking,1995,Crime; Drama,3.84,67,2,death penalty; nun,character-driven; tense,https://movielens.org/movies/36
2947,Goldfinger (1964),Goldfinger,1964,Action; Adventure; Thriller,3.84,53,0,,tense,https://movielens.org/movies/2947
4848,Mulholland Drive (2001),Mulholland Drive,2001,Crime; Drama; Film-Noir; Mystery; Thriller,3.84,51,0,,character-driven; tense,https://movielens.org/movies/4848
7147,Big Fish (2003),Big Fish,2003,Drama; Fantasy; Romance,3.83,69,4,dreamlike; sentimental; surreal; tim burton,character-driven; romantic; fantastical,https://movielens.org/movies/7147
1954,Rocky (1976),Rocky,1976,Drama,3.83,64,2,boxing; sports,character-driven,https://movielens.org/movies/1954
122904,Deadpool (2016),Deadpool,2016,Action; Adventure; Comedy; Sci-Fi,3.83,54,0,,funny; imaginative,https://movielens.org/movies/122904
2078,"Jungle Book, The (1967)","Jungle Book, The",1967,Animation; Children; Comedy; Musical,3.83,53,1,disney,funny; family-friendly,https://movielens.org/movies/2078
3552,Caddyshack (1980),Caddyshack,1980,Comedy,3.83,52,1,golf,funny,https://movielens.org/movies/3552
5418,"Bourne Identity, The (2002)","Bourne Identity, The",2002,Action; Mystery; Thriller,3.82,112,0,,tense,https://movielens.org/movies/5418
59315,Iron Man (2008),Iron Man,2008,Action; Adventure; Sci-Fi,3.82,94,0,,imaginative,https://movielens.org/movies/59315
40815,Harry Potter and the Goblet of Fire (2005),Harry Potter and the Goblet of Fire,2005,Adventure; Fantasy; Thriller; IMAX,3.82,71,2,magic; wizards,tense; fantastical,https://movielens.org/movies/40815
553,Tombstone (1993),Tombstone,1993,Action; Drama; Western,3.82,65,0,,character-driven,https://movielens.org/movies/553
1682,"Truman Show, The (1998)","Truman Show, The",1998,Comedy; Drama; Sci-Fi,3.81,125,1,tv,funny; character-driven; imaginative,https://movielens.org/movies/1682
1961,Rain Man (1988),Rain Man,1988,Drama,3.81,96,1,autism,character-driven,https://movielens.org/movies/1961
4027,"O Brother, Where Art Thou? (2000)","O Brother, Where Art Thou?",2000,Adventure; Comedy; Crime,3.81,94,1,bluegrass,funny; tense,https://movielens.org/movies/4027
1220,"Blues Brothers, The (1980)","Blues Brothers, The",1980,Action; Comedy; Musical,3.81,84,1,saturday night live,funny,https://movielens.org/movies/1220
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)","Pan's Labyrinth (Laberinto del fauno, El)",2006,Drama; Fantasy; Thriller,3.81,81,3,atmospheric; bittersweet; visually appealing,character-driven; tense; fantastical,https://movielens.org/movies/48394
63082,Slumdog Millionaire (2008),Slumdog Millionaire,2008,Crime; Drama; Romance,3.81,71,0,,character-driven; tense; romantic,https://movielens.org/movies/63082
4239,Blow (2001),Blow,2001,Crime; Drama,3.81,51,0,,character-driven; tense,https://movielens.org/movies/4239
5010,Black Hawk Down (2001),Black Hawk Down,2001,Action; Drama; War,3.81,50,0,,character-driven,https://movielens.org/movies/5010
96079,Skyfall (2012),Skyfall,2012,Action; Adventure; Thriller; IMAX,3.81,50,3,beautiful cinematography; beautifully filmed; cinematography,tense,https://movielens.org/movies/96079
8636,Spider-Man 2 (2004),Spider-Man 2,2004,Action; Adventure; Sci-Fi; IMAX,3.80,79,1,doc ock,imaginative,https://movielens.org/movies/8636
555,True Romance (1993),True Romance,1993,Crime; Thriller,3.80,65,0,,tense,https://movielens.org/movies/555
2529,Planet of the Apes (1968),Planet of the Apes,1968,Action; Drama; Sci-Fi,3.80,56,1,twist ending,character-driven; imaginative; mind-bending,https://movielens.org/movies/2529
1997,"Exorcist, The (1973)","Exorcist, The",1973,Horror; Mystery,3.80,53,1,demons,dark,https://movielens.org/movies/1997
588,Aladdin (1992),Aladdin,1992,Adventure; Animation; Children; Comedy; Musical,3.79,183,1,disney,funny; family-friendly,https://movielens.org/movies/588
8665,"Bourne Supremacy, The (2004)","Bourne Supremacy, The",2004,Action; Crime; Thriller,3.79,75,0,,tense,https://movielens.org/movies/8665
3535,American Psycho (2000),American Psycho,2000,Crime; Horror; Mystery; Thriller,3.79,59,0,,tense; dark,https://movielens.org/movies/3535
6942,Love Actually (2003),Love Actually,2003,Comedy; Drama; Romance,3.79,59,0,,funny; character-driven; romantic,https://movielens.org/movies/6942
2268,"Few Good Men, A (1992)","Few Good Men, A",1992,Crime; Drama; Thriller,3.79,57,2,court; military,character-driven; tense,https://movielens.org/movies/2268
4776,Training Day (2001),Training Day,2001,Crime; Drama; Thriller,3.79,51,0,,character-driven; tense,https://movielens.org/movies/4776
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Pirates of the Caribbean: The Curse of the Black Pearl,2003,Action; Adventure; Comedy; Fantasy,3.78,149,1,swashbuckler,funny; fantastical,https://movielens.org/movies/6539
1968,"Breakfast Club, The (1985)","Breakfast Club, The",1985,Comedy; Drama,3.78,113,0,,funny; character-driven,https://movielens.org/movies/1968
2396,Shakespeare in Love (1998),Shakespeare in Love,1998,Comedy; Drama; Romance,3.78,92,1,england,funny; character-driven; romantic,https://movielens.org/movies/2396
17,Sense and Sensibility (1995),Sense and Sensibility,1995,Drama; Romance,3.78,67,1,jane austen,character-driven; romantic,https://movielens.org/movies/17
70286,District 9 (2009),District 9,2009,Mystery; Sci-Fi; Thriller,3.78,65,1,intelligent sci-fi,tense; imaginative,https://movielens.org/movies/70286
5669,Bowling for Columbine (2002),Bowling for Columbine,2002,Documentary,3.78,58,1,violence in america,real-world,https://movielens.org/movies/5669
1282,Fantasia (1940),Fantasia,1940,Animation; Children; Fantasy; Musical,3.78,53,1,disney,family-friendly; fantastical,https://movielens.org/movies/1282
109374,"Grand Budapest Hotel, The (2014)","Grand Budapest Hotel, The",2014,Comedy; Drama,3.78,52,0,,funny; character-driven,https://movielens.org/movies/109374
333,Tommy Boy (1995),Tommy Boy,1995,Comedy,3.78,50,0,,funny,https://movielens.org/movies/333
595,Beauty and the Beast (1991),Beauty and the Beast,1991,Animation; Children; Fantasy; Musical; Romance; IMAX,3.77,146,1,disney,romantic; family-friendly; fantastical,https://movielens.org/movies/595
1097,E.T. the Extra-Terrestrial (1982),E.T. the Extra-Terrestrial,1982,Children; Drama; Sci-Fi,3.77,122,1,aliens,character-driven; family-friendly; imaginative,https://movielens.org/movies/1097
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Ghostbusters (a.k.a. Ghost Busters),1984,Action; Comedy; Sci-Fi,3.77,120,1,ghosts,funny; imaginative,https://movielens.org/movies/2716
337,What's Eating Gilbert Grape (1993),What's Eating Gilbert Grape,1993,Drama,3.77,77,1,mental illness,character-driven,https://movielens.org/movies/337
56367,Juno (2007),Juno,2007,Comedy; Drama; Romance,3.77,65,5,michael cera; notable soundtrack; pregnancy; teenage pregnancy; witty,funny; character-driven; romantic,https://movielens.org/movies/56367
1374,Star Trek II: The Wrath of Khan (1982),Star Trek II: The Wrath of Khan,1982,Action; Adventure; Sci-Fi; Thriller,3.77,62,1,captain kirk,tense; imaginative,https://movielens.org/movies/1374
8641,Anchorman: The Legend of Ron Burgundy (2004),Anchorman: The Legend of Ron Burgundy,2004,Comedy,3.77,57,7,will ferrell; awesome; comedy; hilarious; steve carell; stupid,funny,https://movielens.org/movies/8641
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone),2001,Adventure; Children; Fantasy,3.76,107,7,magic; alan rickman; everything you want is here; harry potter; humorous; wizards,family-friendly; fantastical,https://movielens.org/movies/4896
1641,"Full Monty, The (1997)","Full Monty, The",1997,Comedy; Drama,3.76,56,0,,funny; character-driven,https://movielens.org/movies/1641
49530,Blood Diamond (2006),Blood Diamond,2006,Action; Adventure; Crime; Drama; Thriller; War,3.76,53,5,africa; corruption; jennifer connelly; justice; leonardo dicaprio,character-driven; tense,https://movielens.org/movies/49530
480,Jurassic Park (1993),Jurassic Park,1993,Action; Adventure; Sci-Fi; Thriller,3.75,238,1,dinosaur,tense; imaginative,https://movielens.org/movies/480
1527,"Fifth Element, The (1997)","Fifth Element, The",1997,Action; Adventure; Comedy; Sci-Fi,3.75,116,0,,funny; imaginative,https://movielens.org/movies/1527
3471,Close Encounters of the Third Kind (1977),Close Encounters of the Third Kind,1977,Adventure; Drama; Sci-Fi,3.74,60,0,,character-driven; imaginative,https://movielens.org/movies/3471
1466,Donnie Brasco (1997),Donnie Brasco,1997,Crime; Drama,3.74,52,1,mafia,character-driven; tense,https://movielens.org/movies/1466
2797,Big (1988),Big,1988,Comedy; Drama; Fantasy; Romance,3.72,91,1,children,funny; character-driven; romantic; fantastical,https://movielens.org/movies/2797
6333,X2: X-Men United (2003),X2: X-Men United,2003,Action; Adventure; Sci-Fi; Thriller,3.72,76,5,jean grey; magneto; rogue; superhero; wolverine,tense; imaginative,https://movielens.org/movies/6333
62,Mr. Holland's Opus (1995),Mr. Holland's Opus,1995,Drama,3.71,80,1,music,character-driven,https://movielens.org/movies/62
3160,Magnolia (1999),Magnolia,1999,Drama,3.71,52,1,l.a.,character-driven,https://movielens.org/movies/3160
6870,Mystic River (2003),Mystic River,2003,Crime; Drama; Mystery,3.71,52,2,child abuse; kidnapping,character-driven; tense,https://movielens.org/movies/6870
3793,X-Men (2000),X-Men,2000,Action; Adventure; Sci-Fi,3.70,133,6,superhero; action; comic book; hugh jackman; marvel,imaginative,https://movielens.org/movies/3793
4022,Cast Away (2000),Cast Away,2000,Drama,3.70,100,0,,character-driven,https://movielens.org/movies/4022
1784,As Good as It Gets (1997),As Good as It Gets,1997,Comedy; Drama; Romance,3.70,96,0,,funny; character-driven; romantic,https://movielens.org/movies/1784
54286,"Bourne Ultimatum, The (2007)","Bourne Ultimatum, The",2007,Action; Crime; Thriller,3.70,81,4,assassin; assassin-in-training (scene); espionage; robert ludlum,tense,https://movielens.org/movies/54286
2291,Edward Scissorhands (1990),Edward Scissorhands,1990,Drama; Fantasy; Romance,3.70,80,1,freaks,character-driven; romantic; fantastical,https://movielens.org/movies/2291
1625,"Game, The (1997)","Game, The",1997,Drama; Mystery; Thriller,3.70,77,8,mystery; twist ending; mindfuck; plot twist; psychological; suspense,character-driven; tense; mind-bending,https://movielens.org/movies/1625
5218,Ice Age (2002),Ice Age,2002,Adventure; Animation; Children; Comedy,3.69,85,0,,funny; family-friendly,https://movielens.org/movies/5218
474,In the Line of Fire (1993),In the Line of Fire,1993,Action; Thriller,3.69,70,1,assassination,tense,https://movielens.org/movies/474
3421,Animal House (1978),Animal House,1978,Comedy,3.69,62,2,college; toga,funny,https://movielens.org/movies/3421
3911,Best in Show (2000),Best in Show,2000,Comedy,3.69,53,2,dogs; satire,funny,https://movielens.org/movies/3911
1923,There's Something About Mary (1998),There's Something About Mary,1998,Comedy; Romance,3.68,105,4,ben stiller; crude humor; goofy,funny; romantic,https://movielens.org/movies/1923
51662,300 (2007),300,2007,Action; Fantasy; War; IMAX,3.68,80,0,,fantastical,https://movielens.org/movies/51662
235,Ed Wood (1994),Ed Wood,1994,Comedy; Drama,3.68,70,1,movie business,funny; character-driven,https://movielens.org/movies/235
4979,"Royal Tenenbaums, The (2001)","Royal Tenenbaums, The",2001,Comedy; Drama,3.68,68,1,new york,funny; character-driven,https://movielens.org/movies/4979
2000,Lethal Weapon (1987),Lethal Weapon,1987,Action; Comedy; Crime; Drama,3.67,75,0,,funny; character-driven; tense,https://movielens.org/movies/2000
3481,High Fidelity (2000),High Fidelity,2000,Comedy; Drama; Romance,3.67,75,2,music; nick hornby,funny; character-driven; romantic,https://movielens.org/movies/3481
11,"American President, The (1995)","American President, The",1995,Comedy; Drama; Romance,3.67,70,2,politics; president,funny; character-driven; romantic,https://movielens.org/movies/11
2599,Election (1999),Election,1999,Comedy,3.66,56,0,,funny,https://movielens.org/movies/2599
34,Babe (1995),Babe,1995,Children; Drama,3.65,128,3,animal movie; pigs; villain nonexistent or not needed for good story,character-driven; family-friendly,https://movielens.org/movies/34
2916,Total Recall (1990),Total Recall,1990,Action; Adventure; Sci-Fi; Thriller,3.65,88,0,,tense; imaginative,https://movielens.org/movies/2916
1584,Contact (1997),Contact,1997,Drama; Sci-Fi,3.65,82,0,,character-driven; imaginative,https://movielens.org/movies/1584
3052,Dogma (1999),Dogma,1999,Adventure; Comedy; Fantasy,3.65,79,5,irreverent; jay and silent bob; kevin smith; religion; satire,funny; fantastical,https://movielens.org/movies/3052
52973,Knocked Up (2007),Knocked Up,2007,Comedy; Drama; Romance,3.65,52,0,,funny; character-driven; romantic,https://movielens.org/movies/52973
733,"Rock, The (1996)","Rock, The",1996,Action; Adventure; Thriller,3.64,121,3,alcatraz; michael bay; terrorism,tense,https://movielens.org/movies/733
5445,Minority Report (2002),Minority Report,2002,Action; Crime; Mystery; Sci-Fi; Thriller,3.64,120,1,future,tense; imaginative,https://movielens.org/movies/5445
2115,Indiana Jones and the Temple of Doom (1984),Indiana Jones and the Temple of Doom,1984,Action; Adventure; Fantasy,3.64,108,1,archaeology,fantastical,https://movielens.org/movies/2115
161,Crimson Tide (1995),Crimson Tide,1995,Drama; Thriller; War,3.64,103,1,submarine,character-driven; tense,https://movielens.org/movies/161
25,Leaving Las Vegas (1995),Leaving Las Vegas,1995,Drama; Romance,3.63,76,1,alcoholism,character-driven; romantic,https://movielens.org/movies/25
69122,"Hangover, The (2009)","Hangover, The",2009,Comedy; Crime,3.63,76,5,casino; comedy; funny; hotel; las vegas,funny; tense,https://movielens.org/movies/69122
4720,"Others, The (2001)","Others, The",2001,Drama; Horror; Mystery; Thriller,3.63,55,0,,character-driven; tense; dark,https://movielens.org/movies/4720
594,Snow White and the Seven Dwarfs (1937),Snow White and the Seven Dwarfs,1937,Animation; Children; Drama; Fantasy; Musical,3.62,77,1,disney,character-driven; family-friendly; fantastical,https://movielens.org/movies/594
4246,Bridget Jones's Diary (2001),Bridget Jones's Diary,2001,Comedy; Drama; Romance,3.62,65,1,singletons,funny; character-driven; romantic,https://movielens.org/movies/4246
6378,"Italian Job, The (2003)","Italian Job, The",2003,Action; Crime,3.62,59,1,heist,tense,https://movielens.org/movies/6378
508,Philadelphia (1993),Philadelphia,1993,Drama,3.61,66,1,aids,character-driven,https://movielens.org/movies/508
353,"Crow, The (1994)","Crow, The",1994,Action; Crime; Fantasy; Thriller,3.61,64,0,,tense; fantastical,https://movielens.org/movies/353
2640,Superman (1978),Superman,1978,Action; Adventure; Sci-Fi,3.61,61,1,superhero,imaginative,https://movielens.org/movies/2640
1500,Grosse Pointe Blank (1997),Grosse Pointe Blank,1997,Comedy; Crime; Romance,3.61,59,2,hit men; reunion,funny; tense; romantic,https://movielens.org/movies/1500
349,Clear and Present Danger (1994),Clear and Present Danger,1994,Action; Crime; Drama; Thriller,3.60,110,1,tom clancy,character-driven; tense,https://movielens.org/movies/349
5816,Harry Potter and the Chamber of Secrets (2002),Harry Potter and the Chamber of Secrets,2002,Adventure; Fantasy,3.60,102,2,magic; wizards,fantastical,https://movielens.org/movies/5816
72998,Avatar (2009),Avatar,2009,Action; Adventure; Sci-Fi; IMAX,3.60,97,18,graphic design; bad science; beautiful scenery; futuristic; james cameron; military; music; politics,imaginative,https://movielens.org/movies/72998
1393,Jerry Maguire (1996),Jerry Maguire,1996,Drama; Romance,3.59,85,1,sports,character-driven; romantic,https://movielens.org/movies/1393
4308,Moulin Rouge (2001),Moulin Rouge,2001,Drama; Musical; Romance,3.59,55,0,,character-driven; romantic,https://movielens.org/movies/4308
8360,Shrek 2 (2004),Shrek 2,2004,Adventure; Animation; Children; Comedy; Musical; Romance,3.58,92,1,ogres,funny; romantic; family-friendly,https://movielens.org/movies/8360
3175,Galaxy Quest (1999),Galaxy Quest,1999,Adventure; Comedy; Sci-Fi,3.58,75,1,spoof,funny; imaginative,https://movielens.org/movies/3175
3527,Predator (1987),Predator,1987,Action; Sci-Fi; Thriller,3.58,61,11,aliens; sci-fi; scifi cult; arnold schwarzenegger; dialogue; guns; jesse ventura; macho,tense; imaginative,https://movielens.org/movies/3527
1639,Chasing Amy (1997),Chasing Amy,1997,Comedy; Drama; Romance,3.58,52,0,,funny; character-driven; romantic,https://movielens.org/movies/1639
2987,Who Framed Roger Rabbit? (1988),Who Framed Roger Rabbit?,1988,Adventure; Animation; Children; Comedy; Crime; Fantasy; Mystery,3.57,97,1,live action/animation,funny; tense; family-friendly; fantastical,https://movielens.org/movies/2987
2005,"Goonies, The (1985)","Goonies, The",1985,Action; Adventure; Children; Comedy; Fantasy,3.57,57,0,,funny; family-friendly; fantastical,https://movielens.org/movies/2005
165,Die Hard: With a Vengeance (1995),Die Hard: With a Vengeance,1995,Action; Crime; Thriller,3.56,144,0,,tense,https://movielens.org/movies/165
163,Desperado (1995),Desperado,1995,Action; Romance; Western,3.56,66,0,,romantic,https://movielens.org/movies/163
551,"Nightmare Before Christmas, The (1993)","Nightmare Before Christmas, The",1993,Animation; Children; Fantasy; Musical,3.55,93,2,christmas; halloween,family-friendly; fantastical,https://movielens.org/movies/551
3751,Chicken Run (2000),Chicken Run,2000,Animation; Children; Comedy,3.55,78,0,,funny; family-friendly,https://movielens.org/movies/3751
440,Dave (1993),Dave,1993,Comedy; Romance,3.55,76,1,president,funny; romantic,https://movielens.org/movies/440
35836,"40-Year-Old Virgin, The (2005)","40-Year-Old Virgin, The",2005,Comedy; Romance,3.55,74,4,best picture; classic; hilarious; steve carell,funny; romantic; well-regarded,https://movielens.org/movies/35836
648,Mission: Impossible (1996),Mission: Impossible,1996,Action; Adventure; Mystery; Thriller,3.54,162,1,based on a tv show,tense,https://movielens.org/movies/648
5349,Spider-Man (2002),Spider-Man,2002,Action; Adventure; Sci-Fi; Thriller,3.54,122,1,superhero,tense; imaginative,https://movielens.org/movies/5349
1517,Austin Powers: International Man of Mystery (1997),Austin Powers: International Man of Mystery,1997,Action; Adventure; Comedy,3.54,100,0,,funny,https://movielens.org/movies/1517
509,"Piano, The (1993)","Piano, The",1993,Drama; Romance,3.54,61,0,,character-driven; romantic,https://movielens.org/movies/509
2395,Rushmore (1998),Rushmore,1998,Comedy; Drama,3.54,56,0,,funny; character-driven,https://movielens.org/movies/2395
225,Disclosure (1994),Disclosure,1994,Drama; Thriller,3.54,52,0,,character-driven; tense,https://movielens.org/movies/225
377,Speed (1994),Speed,1994,Action; Romance; Thriller,3.53,171,1,bus,tense; romantic,https://movielens.org/movies/377
454,"Firm, The (1993)","Firm, The",1993,Drama; Thriller,3.53,101,1,john grisham,character-driven; tense,https://movielens.org/movies/454
3408,Erin Brockovich (2000),Erin Brockovich,2000,Drama,3.53,70,2,scandal; true story,character-driven,https://movielens.org/movies/3408
2572,10 Things I Hate About You (1999),10 Things I Hate About You,1999,Comedy; Romance,3.53,54,1,shakespeare sort of,funny; romantic,https://movielens.org/movies/2572
357,Four Weddings and a Funeral (1994),Four Weddings and a Funeral,1994,Comedy; Romance,3.52,103,1,wedding,funny; romantic,https://movielens.org/movies/357
2355,"Bug's Life, A (1998)","Bug's Life, A",1998,Adventure; Animation; Children; Comedy,3.52,92,1,pixar,funny; family-friendly; warm,https://movielens.org/movies/2355
